p,k,Nnew,LMFDB_label,twist,ap_sign,sLinv,sLderiv,sLval,rhobar,epp,fpp
5,52,105,105.52.a.b,44,1,-7,2,9,2:[1:3:3];11:[1:3];13:[1:4:2];17:[1:1:2];19:[1:1:1];23:[1:4:1];29:[1:2:3];31:[1:0:3];37:[1:3:3];41:[1:0];43:[1:4:2];47:[1:2:4];53:[1:4:1];59:[1:1:1];61:[1:3:4],1,2
5,52,105,105.52.a.b,44,1,-15,2,17,2:[1:3:3];11:[1:3];13:[1:4:2];17:[1:1:2];19:[1:1:1];23:[1:4:1];29:[1:2:3];31:[1:0:3];37:[1:3:3];41:[1:0];43:[1:4:2];47:[1:2:4];53:[1:4:1];59:[1:1:1];61:[1:3:4],1,2
5,52,105,105.52.a.b,44,1,-11,2,13,2:[1:3:3];11:[1:3];13:[1:4:2];17:[1:1:2];19:[1:1:1];23:[1:4:1];29:[1:2:3];31:[1:0:3];37:[1:3:3];41:[1:0];43:[1:4:2];47:[1:2:4];53:[1:4:1];59:[1:1:1];61:[1:3:4],1,4
5,52,105,105.52.a.b,44,1,-14,2,16,2:[1:3:3];11:[1:3];13:[1:4:2];17:[1:1:2];19:[1:1:1];23:[1:4:1];29:[1:2:3];31:[1:0:3];37:[1:3:3];41:[1:0];43:[1:4:2];47:[1:2:4];53:[1:4:1];59:[1:1:1];61:[1:3:4],1,2
5,52,105,105.52.a.b,44,1,-8,2,10,2:[1:3:3];11:[1:3];13:[1:4:2];17:[1:1:2];19:[1:1:1];23:[1:4:1];29:[1:2:3];31:[1:0:3];37:[1:3:3];41:[1:0];43:[1:4:2];47:[1:2:4];53:[1:4:1];59:[1:1:1];61:[1:3:4],1,2
7,52,105,105.52.a.b,44,1,-12,4,16,2:[1:1];11:[1:1];13:[1:0];17:[1:2];19:[1:5];23:[1:1];29:[1:5];31:[1:2];37:[1:1];41:[1:0];43:[1:5];47:[1:5];53:[1:1];59:[1:2];61:[1:5];67:[1:1];71:[1:5];73:[1:2];79:[1:1];83:[1:0];89:[1:5];97:[1:0],1,1
7,52,105,105.52.a.b,44,1,-6,4,10,2:[1:1];11:[1:1];13:[1:0];17:[1:2];19:[1:5];23:[1:1];29:[1:5];31:[1:2];37:[1:1];41:[1:0];43:[1:5];47:[1:5];53:[1:1];59:[1:2];61:[1:5];67:[1:1];71:[1:5];73:[1:2];79:[1:1];83:[1:0];89:[1:5];97:[1:0],1,1
7,52,105,105.52.a.b,44,1,-20,4,24,2:[1:1];11:[1:1];13:[1:0];17:[1:2];19:[1:5];23:[1:1];29:[1:5];31:[1:2];37:[1:1];41:[1:0];43:[1:5];47:[1:5];53:[1:1];59:[1:2];61:[1:5];67:[1:1];71:[1:5];73:[1:2];79:[1:1];83:[1:0];89:[1:5];97:[1:0],1,1
7,52,105,105.52.a.b,44,1,-5,0,5,2:[1:4];11:[1:3];13:[1:4];17:[1:5];19:[1:2];23:[1:1];29:[1:1];31:[1:4];37:[1:0];41:[1:1];43:[1:6];47:[1:4];53:[1:5];59:[1:3];61:[1:0];67:[1:0];71:[1:1];73:[1:4];79:[1:2];83:[1:2];89:[1:4];97:[1:1],1,1
7,52,105,105.52.a.b,44,1,-11,1,12,2:[1:4];11:[1:3];13:[1:4];17:[1:5];19:[1:2];23:[1:1];29:[1:1];31:[1:4];37:[1:0];41:[1:1];43:[1:6];47:[1:4];53:[1:5];59:[1:3];61:[1:0];67:[1:0];71:[1:1];73:[1:4];79:[1:2];83:[1:2];89:[1:4];97:[1:1],1,1
7,52,105,105.52.a.b,44,1,-8,1,9,2:[1:4];11:[1:3];13:[1:4];17:[1:5];19:[1:2];23:[1:1];29:[1:1];31:[1:4];37:[1:0];41:[1:1];43:[1:6];47:[1:4];53:[1:5];59:[1:3];61:[1:0];67:[1:0];71:[1:1];73:[1:4];79:[1:2];83:[1:2];89:[1:4];97:[1:1],1,1
7,52,105,105.52.a.b,44,1,-14,0,14,2:[1:4];11:[1:3];13:[1:4];17:[1:5];19:[1:2];23:[1:1];29:[1:1];31:[1:4];37:[1:0];41:[1:1];43:[1:6];47:[1:4];53:[1:5];59:[1:3];61:[1:0];67:[1:0];71:[1:1];73:[1:4];79:[1:2];83:[1:2];89:[1:4];97:[1:1],1,1
7,52,105,105.52.a.b,44,1,-17,-1,16,2:[1:4];11:[1:3];13:[1:4];17:[1:5];19:[1:2];23:[1:1];29:[1:1];31:[1:4];37:[1:0];41:[1:1];43:[1:6];47:[1:4];53:[1:5];59:[1:3];61:[1:0];67:[1:0];71:[1:1];73:[1:4];79:[1:2];83:[1:2];89:[1:4];97:[1:1],1,1
7,52,105,105.52.a.b,44,1,-1,1,2,2:[1:4];11:[1:3];13:[1:4];17:[1:5];19:[1:2];23:[1:1];29:[1:1];31:[1:4];37:[1:0];41:[1:1];43:[1:6];47:[1:4];53:[1:5];59:[1:3];61:[1:0];67:[1:0];71:[1:1];73:[1:4];79:[1:2];83:[1:2];89:[1:4];97:[1:1],1,1
7,52,105,105.52.a.b,44,1,-6,2,8,2:[1:5];11:[1:0];13:[1:1];17:[1:1];19:[1:5];23:[1:5];29:[1:2];31:[1:2];37:[1:4];41:[1:1];43:[1:3];47:[1:2];53:[1:2];59:[1:2];61:[1:3];67:[1:5];71:[1:5];73:[1:6];79:[1:5];83:[1:3];89:[1:2];97:[1:3],1,1
7,52,105,105.52.a.b,44,1,-20,1,21,2:[1:5];11:[1:0];13:[1:1];17:[1:1];19:[1:5];23:[1:5];29:[1:2];31:[1:2];37:[1:4];41:[1:1];43:[1:3];47:[1:2];53:[1:2];59:[1:2];61:[1:3];67:[1:5];71:[1:5];73:[1:6];79:[1:5];83:[1:3];89:[1:2];97:[1:3],1,1
7,52,105,105.52.a.b,44,1,-12,2,14,2:[1:5];11:[1:0];13:[1:1];17:[1:1];19:[1:5];23:[1:5];29:[1:2];31:[1:2];37:[1:4];41:[1:1];43:[1:3];47:[1:2];53:[1:2];59:[1:2];61:[1:3];67:[1:5];71:[1:5];73:[1:6];79:[1:5];83:[1:3];89:[1:2];97:[1:3],1,1
7,52,105,105.52.a.b,44,1,-14,0,14,2:[1:6];11:[1:4];13:[1:6];17:[1:0];19:[1:6];23:[1:0];29:[1:1];31:[1:1];37:[1:6];41:[1:4];43:[1:6];47:[1:3];53:[1:2];59:[1:5];61:[1:0];67:[1:0];71:[1:6];73:[1:3];79:[1:2];83:[1:6];89:[1:6];97:[1:2],1,1
7,52,105,105.52.a.b,44,1,0,2,2,2:[1:6];11:[1:4];13:[1:6];17:[1:0];19:[1:6];23:[1:0];29:[1:1];31:[1:1];37:[1:6];41:[1:4];43:[1:6];47:[1:3];53:[1:2];59:[1:5];61:[1:0];67:[1:0];71:[1:6];73:[1:3];79:[1:2];83:[1:6];89:[1:6];97:[1:2],1,1
7,52,105,105.52.a.b,44,1,-11,1,12,2:[1:6];11:[1:4];13:[1:6];17:[1:0];19:[1:6];23:[1:0];29:[1:1];31:[1:1];37:[1:6];41:[1:4];43:[1:6];47:[1:3];53:[1:2];59:[1:5];61:[1:0];67:[1:0];71:[1:6];73:[1:3];79:[1:2];83:[1:6];89:[1:6];97:[1:2],1,1
7,52,105,105.52.a.b,44,1,-17,0,17,2:[1:6];11:[1:4];13:[1:6];17:[1:0];19:[1:6];23:[1:0];29:[1:1];31:[1:1];37:[1:6];41:[1:4];43:[1:6];47:[1:3];53:[1:2];59:[1:5];61:[1:0];67:[1:0];71:[1:6];73:[1:3];79:[1:2];83:[1:6];89:[1:6];97:[1:2],1,1
7,52,105,105.52.a.b,44,1,-8,1,9,2:[1:6];11:[1:4];13:[1:6];17:[1:0];19:[1:6];23:[1:0];29:[1:1];31:[1:1];37:[1:6];41:[1:4];43:[1:6];47:[1:3];53:[1:2];59:[1:5];61:[1:0];67:[1:0];71:[1:6];73:[1:3];79:[1:2];83:[1:6];89:[1:6];97:[1:2],1,1
7,52,105,105.52.a.b,44,1,-5,1,6,2:[1:6];11:[1:4];13:[1:6];17:[1:0];19:[1:6];23:[1:0];29:[1:1];31:[1:1];37:[1:6];41:[1:4];43:[1:6];47:[1:3];53:[1:2];59:[1:5];61:[1:0];67:[1:0];71:[1:6];73:[1:3];79:[1:2];83:[1:6];89:[1:6];97:[1:2],1,1
7,52,105,105.52.a.b,44,1,-10,2,12,2:[1:0:1];11:[1:5:3];13:[1:0:1];17:[1:1];19:[1:6:6];23:[1:6];29:[1:2];31:[1:1:4];37:[1:6:4];41:[1:2];43:[1:0:4];47:[1:5:3];53:[1:1:4];59:[1:0:1];61:[1:4];67:[1:2];71:[1:1:3];73:[1:1:4];79:[1:5:3];83:[1:2:5];89:[1:4];97:[1:6:3],1,2
7,52,105,105.52.a.b,44,1,-16,0,16,2:[1:0:1];11:[1:5:3];13:[1:0:1];17:[1:1];19:[1:6:6];23:[1:6];29:[1:2];31:[1:1:4];37:[1:6:4];41:[1:2];43:[1:0:4];47:[1:5:3];53:[1:1:4];59:[1:0:1];61:[1:4];67:[1:2];71:[1:1:3];73:[1:1:4];79:[1:5:3];83:[1:2:5];89:[1:4];97:[1:6:3],1,2
7,52,105,105.52.a.b,44,1,-3,1,4,2:[1:0:1];11:[1:5:3];13:[1:0:1];17:[1:1];19:[1:6:6];23:[1:6];29:[1:2];31:[1:1:4];37:[1:6:4];41:[1:2];43:[1:0:4];47:[1:5:3];53:[1:1:4];59:[1:0:1];61:[1:4];67:[1:2];71:[1:1:3];73:[1:1:4];79:[1:5:3];83:[1:2:5];89:[1:4];97:[1:6:3],1,2
3,50,105,105.50.a.e,37,1,-4,2,6,2:[1:1:2];11:[1:2:2];13:[1:1:2];17:[1:2:2];19:[1:0:1];23:[1:2:2];29:[1:1];31:[1:0],1,2
3,50,105,105.50.a.e,37,1,-10,0,10,2:[1:1:2];11:[1:2:2];13:[1:1:2];17:[1:2:2];19:[1:0:1];23:[1:2:2];29:[1:1];31:[1:0],1,2
3,50,105,105.50.a.e,37,1,-12,0,12,2:[1:1:2];11:[1:2:2];13:[1:1:2];17:[1:2:2];19:[1:0:1];23:[1:2:2];29:[1:1];31:[1:0],1,2
3,50,105,105.50.a.e,37,1,-7,1,8,2:[1:1:2];11:[1:2:2];13:[1:1:2];17:[1:2:2];19:[1:0:1];23:[1:2:2];29:[1:1];31:[1:0],1,2
3,50,105,105.50.a.e,37,1,-11,0,11,2:[1:1:2];11:[1:2:2];13:[1:1:2];17:[1:2:2];19:[1:0:1];23:[1:2:2];29:[1:1];31:[1:0],1,2
3,50,105,105.50.a.e,37,1,-11,0,11,2:[1:1:2];11:[1:2:2];13:[1:1:2];17:[1:2:2];19:[1:0:1];23:[1:2:2];29:[1:1];31:[1:0],1,2
3,50,105,105.50.a.e,37,1,-5,1,6,2:[1:1:2];11:[1:2:2];13:[1:1:2];17:[1:2:2];19:[1:0:1];23:[1:2:2];29:[1:1];31:[1:0],1,2
3,50,105,105.50.a.e,37,1,-6,0,6,2:[1:1:2];11:[1:2:2];13:[1:1:2];17:[1:2:2];19:[1:0:1];23:[1:2:2];29:[1:1];31:[1:0],1,2
3,50,105,105.50.a.e,37,1,-8,1,9,2:[1:1:2];11:[1:2:2];13:[1:1:2];17:[1:2:2];19:[1:0:1];23:[1:2:2];29:[1:1];31:[1:0],1,2
3,50,105,105.50.a.e,37,1,-9,0,9,2:[1:1:2];11:[1:2:2];13:[1:1:2];17:[1:2:2];19:[1:0:1];23:[1:2:2];29:[1:1];31:[1:0],1,2
3,50,105,105.50.a.e,37,1,-13,0,13,2:[1:1:2];11:[1:2:2];13:[1:1:2];17:[1:2:2];19:[1:0:1];23:[1:2:2];29:[1:1];31:[1:0],1,2
3,50,105,105.50.a.e,37,1,-1,2,3,2:[1:1:2];11:[1:2:2];13:[1:1:2];17:[1:2:2];19:[1:0:1];23:[1:2:2];29:[1:1];31:[1:0],1,2
5,50,105,105.50.a.e,44,1,-11,2,13,2:[1:0];11:[1:3];13:[1:0];17:[1:3];19:[1:3];23:[1:4];29:[1:2];31:[1:4];37:[1:2];41:[1:2];43:[1:0];47:[1:4];53:[1:2];59:[1:0];61:[1:2],2,1
5,50,105,105.50.a.e,44,1,-3,0,3,2:[1:0];11:[1:3];13:[1:0];17:[1:3];19:[1:3];23:[1:4];29:[1:2];31:[1:4];37:[1:2];41:[1:2];43:[1:0];47:[1:4];53:[1:2];59:[1:0];61:[1:2],2,1
5,50,105,105.50.a.e,44,1,-15,0,15,2:[1:0];11:[1:3];13:[1:0];17:[1:3];19:[1:3];23:[1:4];29:[1:2];31:[1:4];37:[1:2];41:[1:2];43:[1:0];47:[1:4];53:[1:2];59:[1:0];61:[1:2],2,1
5,50,105,105.50.a.e,44,1,-7,0,7,2:[1:0];11:[1:3];13:[1:0];17:[1:3];19:[1:3];23:[1:4];29:[1:2];31:[1:4];37:[1:2];41:[1:2];43:[1:0];47:[1:4];53:[1:2];59:[1:0];61:[1:2],2,1
5,50,105,105.50.a.e,44,1,-6,-1,5,2:[1:1];11:[1:1];13:[1:2];17:[1:1];19:[1:1];23:[1:0];29:[1:2];31:[1:0];37:[1:4];41:[1:3];43:[1:4];47:[1:0];53:[1:4];59:[1:3];61:[1:2],2,1
5,50,105,105.50.a.e,44,1,-16,-1,15,2:[1:1];11:[1:1];13:[1:2];17:[1:1];19:[1:1];23:[1:0];29:[1:2];31:[1:0];37:[1:4];41:[1:3];43:[1:4];47:[1:0];53:[1:4];59:[1:3];61:[1:2],1,1
5,50,105,105.50.a.e,44,1,-2,0,2,2:[1:1];11:[1:1];13:[1:2];17:[1:1];19:[1:1];23:[1:0];29:[1:2];31:[1:0];37:[1:4];41:[1:3];43:[1:4];47:[1:0];53:[1:4];59:[1:3];61:[1:2],1,1
5,50,105,105.50.a.e,44,1,-2,-1,1,2:[1:1];11:[1:1];13:[1:2];17:[1:1];19:[1:1];23:[1:0];29:[1:2];31:[1:0];37:[1:4];41:[1:3];43:[1:4];47:[1:0];53:[1:4];59:[1:3];61:[1:2],1,1
5,50,105,105.50.a.e,44,1,-16,-1,15,2:[1:1];11:[1:1];13:[1:2];17:[1:1];19:[1:1];23:[1:0];29:[1:2];31:[1:0];37:[1:4];41:[1:3];43:[1:4];47:[1:0];53:[1:4];59:[1:3];61:[1:2],1,1
5,50,105,105.50.a.e,44,1,-10,0,10,2:[1:1];11:[1:1];13:[1:2];17:[1:1];19:[1:1];23:[1:0];29:[1:2];31:[1:0];37:[1:4];41:[1:3];43:[1:4];47:[1:0];53:[1:4];59:[1:3];61:[1:2],2,2
5,50,105,105.50.a.e,44,1,-12,0,12,2:[1:1];11:[1:1];13:[1:2];17:[1:1];19:[1:1];23:[1:0];29:[1:2];31:[1:0];37:[1:4];41:[1:3];43:[1:4];47:[1:0];53:[1:4];59:[1:3];61:[1:2],2,2
5,50,105,105.50.a.e,44,1,-5,0,5,2:[1:1];11:[1:1];13:[1:2];17:[1:1];19:[1:1];23:[1:0];29:[1:2];31:[1:0];37:[1:4];41:[1:3];43:[1:4];47:[1:0];53:[1:4];59:[1:3];61:[1:2],2,1
7,50,105,105.50.a.e,17,-1,-7,1,8,2:[1:2];11:[1:6];13:[1:3];17:[1:4];19:[1:6];23:[1:4];29:[1:1];31:[1:6];37:[1:0];41:[1:6];43:[1:6];47:[1:5];53:[1:3];59:[1:1];61:[1:0];67:[1:0];71:[1:1];73:[1:6];79:[1:1];83:[1:5];89:[1:5];97:[1:6],1,1
7,50,105,105.50.a.e,17,-1,-17,-1,16,2:[1:2];11:[1:6];13:[1:3];17:[1:4];19:[1:6];23:[1:4];29:[1:1];31:[1:6];37:[1:0];41:[1:6];43:[1:6];47:[1:5];53:[1:3];59:[1:1];61:[1:0];67:[1:0];71:[1:1];73:[1:6];79:[1:1];83:[1:5];89:[1:5];97:[1:6],1,1
7,50,105,105.50.a.e,17,-1,0,2,2,2:[1:2];11:[1:6];13:[1:3];17:[1:4];19:[1:6];23:[1:4];29:[1:1];31:[1:6];37:[1:0];41:[1:6];43:[1:6];47:[1:5];53:[1:3];59:[1:1];61:[1:0];67:[1:0];71:[1:1];73:[1:6];79:[1:1];83:[1:5];89:[1:5];97:[1:6],1,1
7,50,105,105.50.a.e,17,-1,-5,1,6,2:[1:2];11:[1:6];13:[1:3];17:[1:4];19:[1:6];23:[1:4];29:[1:1];31:[1:6];37:[1:0];41:[1:6];43:[1:6];47:[1:5];53:[1:3];59:[1:1];61:[1:0];67:[1:0];71:[1:1];73:[1:6];79:[1:1];83:[1:5];89:[1:5];97:[1:6],1,1
7,50,105,105.50.a.e,17,-1,-11,1,12,2:[1:2];11:[1:6];13:[1:3];17:[1:4];19:[1:6];23:[1:4];29:[1:1];31:[1:6];37:[1:0];41:[1:6];43:[1:6];47:[1:5];53:[1:3];59:[1:1];61:[1:0];67:[1:0];71:[1:1];73:[1:6];79:[1:1];83:[1:5];89:[1:5];97:[1:6],1,1
7,50,105,105.50.a.e,17,-1,-15,-1,14,2:[1:2];11:[1:6];13:[1:3];17:[1:4];19:[1:6];23:[1:4];29:[1:1];31:[1:6];37:[1:0];41:[1:6];43:[1:6];47:[1:5];53:[1:3];59:[1:1];61:[1:0];67:[1:0];71:[1:1];73:[1:6];79:[1:1];83:[1:5];89:[1:5];97:[1:6],1,1
7,50,105,105.50.a.e,17,-1,-17,-1,16,2:[1:3];11:[1:1];13:[1:1];17:[1:0];19:[1:4];23:[1:0];29:[1:1];31:[1:5];37:[1:3];41:[1:3];43:[1:6];47:[1:2];53:[1:4];59:[1:4];61:[1:0];67:[1:0];71:[1:6];73:[1:1];79:[1:1];83:[1:1];89:[1:4];97:[1:5],1,1
7,50,105,105.50.a.e,17,-1,-7,0,7,2:[1:3];11:[1:1];13:[1:1];17:[1:0];19:[1:4];23:[1:0];29:[1:1];31:[1:5];37:[1:3];41:[1:3];43:[1:6];47:[1:2];53:[1:4];59:[1:4];61:[1:0];67:[1:0];71:[1:6];73:[1:1];79:[1:1];83:[1:1];89:[1:4];97:[1:5],1,1
7,50,105,105.50.a.e,17,-1,-15,-1,14,2:[1:3];11:[1:1];13:[1:1];17:[1:0];19:[1:4];23:[1:0];29:[1:1];31:[1:5];37:[1:3];41:[1:3];43:[1:6];47:[1:2];53:[1:4];59:[1:4];61:[1:0];67:[1:0];71:[1:6];73:[1:1];79:[1:1];83:[1:1];89:[1:4];97:[1:5],1,1
7,50,105,105.50.a.e,17,-1,-11,0,11,2:[1:3];11:[1:1];13:[1:1];17:[1:0];19:[1:4];23:[1:0];29:[1:1];31:[1:5];37:[1:3];41:[1:3];43:[1:6];47:[1:2];53:[1:4];59:[1:4];61:[1:0];67:[1:0];71:[1:6];73:[1:1];79:[1:1];83:[1:1];89:[1:4];97:[1:5],1,1
7,50,105,105.50.a.e,17,-1,-1,0,1,2:[1:3];11:[1:1];13:[1:1];17:[1:0];19:[1:4];23:[1:0];29:[1:1];31:[1:5];37:[1:3];41:[1:3];43:[1:6];47:[1:2];53:[1:4];59:[1:4];61:[1:0];67:[1:0];71:[1:6];73:[1:1];79:[1:1];83:[1:1];89:[1:4];97:[1:5],1,1
7,50,105,105.50.a.e,17,-1,-5,0,5,2:[1:3];11:[1:1];13:[1:1];17:[1:0];19:[1:4];23:[1:0];29:[1:1];31:[1:5];37:[1:3];41:[1:3];43:[1:6];47:[1:2];53:[1:4];59:[1:4];61:[1:0];67:[1:0];71:[1:6];73:[1:1];79:[1:1];83:[1:1];89:[1:4];97:[1:5],1,1
7,50,105,105.50.a.e,17,-1,-6,1,7,2:[1:4];11:[1:2];13:[1:0];17:[1:3];19:[1:1];23:[1:4];29:[1:5];31:[1:3];37:[1:4];41:[1:0];43:[1:5];47:[1:1];53:[1:2];59:[1:3];61:[1:1];67:[1:2];71:[1:5];73:[1:3];79:[1:4];83:[1:0];89:[1:1];97:[1:0],1,1
7,50,105,105.50.a.e,17,-1,-18,-1,17,2:[1:4];11:[1:2];13:[1:0];17:[1:3];19:[1:1];23:[1:4];29:[1:5];31:[1:3];37:[1:4];41:[1:0];43:[1:5];47:[1:1];53:[1:2];59:[1:3];61:[1:1];67:[1:2];71:[1:5];73:[1:3];79:[1:4];83:[1:0];89:[1:1];97:[1:0],1,1
7,50,105,105.50.a.e,17,-1,-12,1,13,2:[1:4];11:[1:2];13:[1:0];17:[1:3];19:[1:1];23:[1:4];29:[1:5];31:[1:3];37:[1:4];41:[1:0];43:[1:5];47:[1:1];53:[1:2];59:[1:3];61:[1:1];67:[1:2];71:[1:5];73:[1:3];79:[1:4];83:[1:0];89:[1:1];97:[1:0],1,1
7,50,105,105.50.a.e,17,-1,-12,2,14,2:[1:6];11:[1:0];13:[1:6];17:[1:5];19:[1:1];23:[1:6];29:[1:2];31:[1:3];37:[1:2];41:[1:6];43:[1:3];47:[1:6];53:[1:4];59:[1:3];61:[1:2];67:[1:3];71:[1:5];73:[1:2];79:[1:6];83:[1:4];89:[1:6];97:[1:4],1,1
7,50,105,105.50.a.e,17,-1,-6,2,8,2:[1:6];11:[1:0];13:[1:6];17:[1:5];19:[1:1];23:[1:6];29:[1:2];31:[1:3];37:[1:2];41:[1:6];43:[1:3];47:[1:6];53:[1:4];59:[1:3];61:[1:2];67:[1:3];71:[1:5];73:[1:2];79:[1:6];83:[1:4];89:[1:6];97:[1:4],1,1
7,50,105,105.50.a.e,17,-1,-18,2,20,2:[1:6];11:[1:0];13:[1:6];17:[1:5];19:[1:1];23:[1:6];29:[1:2];31:[1:3];37:[1:2];41:[1:6];43:[1:3];47:[1:6];53:[1:4];59:[1:3];61:[1:2];67:[1:3];71:[1:5];73:[1:2];79:[1:6];83:[1:4];89:[1:6];97:[1:4],1,1
7,50,105,105.50.a.e,17,-1,-10,1,11,2:[1:0:2];11:[1:3:5];13:[1:0:1];17:[1:5];19:[1:4:5];23:[1:3];29:[1:2];31:[1:5:2];37:[1:3:1];41:[1:5];43:[1:0:4];47:[1:1:6];53:[1:2:2];59:[1:0:4];61:[1:5];67:[1:4];71:[1:1:3];73:[1:5:2];79:[1:6:6];83:[1:5:5];89:[1:5];97:[1:1:3],1,2
7,50,105,105.50.a.e,17,-1,-16,-1,15,2:[1:0:2];11:[1:3:5];13:[1:0:1];17:[1:5];19:[1:4:5];23:[1:3];29:[1:2];31:[1:5:2];37:[1:3:1];41:[1:5];43:[1:0:4];47:[1:1:6];53:[1:2:2];59:[1:0:4];61:[1:5];67:[1:4];71:[1:1:3];73:[1:5:2];79:[1:6:6];83:[1:5:5];89:[1:5];97:[1:1:3],1,2
7,50,105,105.50.a.e,17,-1,-4,-1,3,2:[1:0:2];11:[1:3:5];13:[1:0:1];17:[1:5];19:[1:4:5];23:[1:3];29:[1:2];31:[1:5:2];37:[1:3:1];41:[1:5];43:[1:0:4];47:[1:1:6];53:[1:2:2];59:[1:0:4];61:[1:5];67:[1:4];71:[1:1:3];73:[1:5:2];79:[1:6:6];83:[1:5:5];89:[1:5];97:[1:1:3],1,2
3,46,105,105.46.a.a,17,-1,-8,1,9,2:[1:0];11:[1:0];13:[1:1];17:[1:0];19:[1:1];23:[1:0];29:[1:0];31:[1:1],1,1
3,46,105,105.46.a.a,17,-1,-7,-2,5,2:[1:0];11:[1:0];13:[1:1];17:[1:0];19:[1:1];23:[1:0];29:[1:0];31:[1:1],1,1
3,46,105,105.46.a.a,17,-1,-2,-1,1,2:[1:0];11:[1:0];13:[1:1];17:[1:0];19:[1:1];23:[1:0];29:[1:0];31:[1:1],1,1
3,46,105,105.46.a.a,17,-1,-11,-2,9,2:[1:0];11:[1:0];13:[1:1];17:[1:0];19:[1:1];23:[1:0];29:[1:0];31:[1:1],1,2
3,46,105,105.46.a.a,17,-1,-11,2,13,2:[1:2];11:[1:0];13:[1:0];17:[1:1];19:[1:2];23:[1:1];29:[1:2];31:[1:2],1,2
3,46,105,105.46.a.a,17,-1,-7,4,11,2:[1:2];11:[1:0];13:[1:0];17:[1:1];19:[1:2];23:[1:1];29:[1:2];31:[1:2],1,1
3,46,105,105.46.a.a,17,-1,-2,4,6,2:[1:2];11:[1:0];13:[1:0];17:[1:1];19:[1:2];23:[1:1];29:[1:2];31:[1:2],1,1
3,46,105,105.46.a.a,17,-1,-8,4,12,2:[1:2];11:[1:0];13:[1:0];17:[1:1];19:[1:2];23:[1:1];29:[1:2];31:[1:2],1,1
3,46,105,105.46.a.a,17,-1,-6,4,10,2:[1:0:1];11:[1:1:2];13:[1:0:1];17:[1:1];19:[1:2:2];23:[1:1];29:[1:1];31:[1:0:1],1,2
3,46,105,105.46.a.a,17,-1,-11,2,13,2:[1:0:1];11:[1:1:2];13:[1:0:1];17:[1:1];19:[1:2:2];23:[1:1];29:[1:1];31:[1:0:1],1,2
3,46,105,105.46.a.a,17,-1,-11,-2,9,2:[1:0:1];11:[1:1:2];13:[1:0:1];17:[1:1];19:[1:2:2];23:[1:1];29:[1:1];31:[1:0:1],1,2
3,46,105,105.46.a.a,17,-1,-11,-2,9,2:[1:0:1];11:[1:1:2];13:[1:0:1];17:[1:1];19:[1:2:2];23:[1:1];29:[1:1];31:[1:0:1],1,2
3,46,105,105.46.a.a,17,-1,-7,-2,5,2:[1:0:1];11:[1:1:2];13:[1:0:1];17:[1:1];19:[1:2:2];23:[1:1];29:[1:1];31:[1:0:1],1,2
3,46,105,105.46.a.a,17,-1,-2,-1,1,2:[1:0:1];11:[1:1:2];13:[1:0:1];17:[1:1];19:[1:2:2];23:[1:1];29:[1:1];31:[1:0:1],1,2
5,46,105,105.46.a.a,44,1,-13,2,15,2:[1:0];11:[1:3];13:[1:0];17:[1:3];19:[1:3];23:[1:4];29:[1:2];31:[1:4];37:[1:2];41:[1:2];43:[1:0];47:[1:4];53:[1:2];59:[1:0];61:[1:2],1,2
5,46,105,105.46.a.a,44,1,-9,2,11,2:[1:0];11:[1:3];13:[1:0];17:[1:3];19:[1:3];23:[1:4];29:[1:2];31:[1:4];37:[1:2];41:[1:2];43:[1:0];47:[1:4];53:[1:2];59:[1:0];61:[1:2],2,1
5,46,105,105.46.a.a,44,1,-5,3/2,13/2,2:[1:0];11:[1:3];13:[1:0];17:[1:3];19:[1:3];23:[1:4];29:[1:2];31:[1:4];37:[1:2];41:[1:2];43:[1:0];47:[1:4];53:[1:2];59:[1:0];61:[1:2],2,1
5,46,105,105.46.a.a,44,1,-4,-1,3,2:[1:1];11:[1:1];13:[1:2];17:[1:1];19:[1:1];23:[1:0];29:[1:2];31:[1:0];37:[1:4];41:[1:3];43:[1:4];47:[1:0];53:[1:4];59:[1:3];61:[1:2],1,1
5,46,105,105.46.a.a,44,1,-4,0,4,2:[1:1];11:[1:1];13:[1:2];17:[1:1];19:[1:1];23:[1:0];29:[1:2];31:[1:0];37:[1:4];41:[1:3];43:[1:4];47:[1:0];53:[1:4];59:[1:3];61:[1:2],1,1
5,46,105,105.46.a.a,44,1,-8,-1,7,2:[1:1];11:[1:1];13:[1:2];17:[1:1];19:[1:1];23:[1:0];29:[1:2];31:[1:0];37:[1:4];41:[1:3];43:[1:4];47:[1:0];53:[1:4];59:[1:3];61:[1:2],2,2
5,46,105,105.46.a.a,44,1,-14,-1,13,2:[1:1];11:[1:1];13:[1:2];17:[1:1];19:[1:1];23:[1:0];29:[1:2];31:[1:0];37:[1:4];41:[1:3];43:[1:4];47:[1:0];53:[1:4];59:[1:3];61:[1:2],2,2
5,46,105,105.46.a.a,44,1,-1,1/2,3/2,2:[1:1];11:[1:1];13:[1:2];17:[1:1];19:[1:1];23:[1:0];29:[1:2];31:[1:0];37:[1:4];41:[1:3];43:[1:4];47:[1:0];53:[1:4];59:[1:3];61:[1:2],2,1
