p,k,Nnew,LMFDB_label,twist,ap_sign,sLinv,sLderiv,sLval,rhobar,epp,fpp
2,142,6,6.142.a.c,1,1,-13,-1,12,5:[1:0],1,1
2,142,6,6.142.a.c,1,1,-5,-5,0,5:[1:0],1,1
2,142,6,6.142.a.c,1,1,-21,-2,19,5:[1:0],1,1
3,142,6,6.142.a.c,5,-1,-4,2,6,5:[1:0];7:[1:1],1,1
3,142,6,6.142.a.c,5,-1,-19,1,20,5:[1:0];7:[1:1],1,1
3,142,6,6.142.a.c,5,-1,-24,0,24,5:[1:0];7:[1:1],1,1
3,142,6,6.142.a.c,5,-1,-36,0,36,5:[1:0];7:[1:1],1,1
3,142,6,6.142.a.c,5,-1,-13,4,17,5:[1:0];7:[1:1],1,1
3,142,6,6.142.a.c,5,-1,-30,2,32,5:[1:0];7:[1:1],1,1
2,128,6,6.128.a.b,-19,-1,-13,0,13,5:[1:0],1,1
2,128,6,6.128.a.b,-19,-1,-21,0,21,5:[1:0],1,1
2,128,6,6.128.a.b,-19,-1,-9,0,9,5:[1:0],1,1
2,128,6,6.128.a.b,-19,-1,-19,1,20,5:[1:0],1,1
2,128,6,6.128.a.b,-19,-1,-23,1,24,5:[1:0],1,1
3,128,6,6.128.a.b,-23,1,-4,4,8,5:[1:0];7:[1:1],1,1
3,128,6,6.128.a.b,-23,1,-19,4,23,5:[1:0];7:[1:1],1,1
3,128,6,6.128.a.b,-23,1,-24,2,26,5:[1:0];7:[1:1],1,1
3,128,6,6.128.a.b,-23,1,-30,2,32,5:[1:0];7:[1:1],1,1
3,128,6,6.128.a.b,-23,1,-11,4,15,5:[1:0];7:[1:1],1,1
2,142,6,6.142.a.b,5,-1,-22,7,29,5:[1:0],1,1
2,142,6,6.142.a.b,5,-1,-20,7,27,5:[1:0],1,1
2,142,6,6.142.a.b,5,-1,-8,6,14,5:[1:0],1,1
2,142,6,6.142.a.b,5,-1,-11,5,16,5:[1:0],1,1
2,142,6,6.142.a.b,5,-1,-16,5,21,5:[1:0],1,1
2,142,6,6.142.a.b,5,-1,-28,3,31,5:[1:0],1,1
3,142,6,6.142.a.b,1,1,-15,-3,12,5:[1:0];7:[1:1],1,1
3,142,6,6.142.a.b,1,1,-29,-3,26,5:[1:0];7:[1:1],1,1
3,142,6,6.142.a.b,1,1,-31,-3,28,5:[1:0];7:[1:1],1,1
3,142,6,6.142.a.b,1,1,-10,-2,8,5:[1:0];7:[1:1],1,1
3,142,6,6.142.a.b,1,1,-1,-1,0,5:[1:0];7:[1:1],1,1
3,142,6,6.142.a.b,1,1,-21,-3,18,5:[1:0];7:[1:1],1,1
2,136,6,6.136.a.a,-19,-1,-21,6,27,5:[1:0],1,1
2,136,6,6.136.a.a,-19,-1,-13,5,18,5:[1:0],1,1
2,136,6,6.136.a.a,-19,-1,-17,1,18,5:[1:0],1,1
2,136,6,6.136.a.a,-19,-1,-27,-1,26,5:[1:0],1,1
2,136,6,6.136.a.a,-19,-1,-10,1,11,5:[1:0],1,1
3,136,6,6.136.a.a,-23,1,-16,4,20,5:[1:0];7:[1:1],1,1
3,136,6,6.136.a.a,-23,1,-7,4,11,5:[1:0];7:[1:1],1,1
3,136,6,6.136.a.a,-23,1,-32,2,34,5:[1:0];7:[1:1],1,1
3,136,6,6.136.a.a,-23,1,-28,2,30,5:[1:0];7:[1:1],1,1
3,136,6,6.136.a.a,-23,1,-21,4,25,5:[1:0];7:[1:1],1,1
2,150,6,6.150.a.c,17,1,-5,11,16,5:[1:0],1,1
2,150,6,6.150.a.c,17,1,-21,13,34,5:[1:0],2,1
2,150,6,6.150.a.c,17,1,-12,12,24,5:[1:0],1,1
2,150,6,6.150.a.c,17,1,-15,11,26,5:[1:0],1,1
2,150,6,6.150.a.c,17,1,-29,9,38,5:[1:0],1,1
3,150,6,6.150.a.c,13,1,-22,7,29,5:[1:0];7:[1:1],1,1
3,150,6,6.150.a.c,13,1,-38,7,45,5:[1:0];7:[1:1],1,1
3,150,6,6.150.a.c,13,1,-16,7,23,5:[1:0];7:[1:1],1,1
3,150,6,6.150.a.c,13,1,-9,8,17,5:[1:0];7:[1:1],1,1
3,150,6,6.150.a.c,13,1,-27,6,33,5:[1:0];7:[1:1],1,1
3,150,6,6.150.a.c,13,1,-33,6,39,5:[1:0];7:[1:1],1,1
2,128,6,6.128.a.a,-11,-1,-13,-1,12,5:[1:0],1,2
2,128,6,6.128.a.a,-11,-1,-7,-2,5,5:[1:0],1,1
2,128,6,6.128.a.a,-11,-1,-21,-1,20,5:[1:0],1,2
3,128,6,6.128.a.a,-7,-1,-4,2,6,5:[1:0];7:[1:1],1,1
3,128,6,6.128.a.a,-7,-1,-19,2,21,5:[1:0];7:[1:1],1,1
3,128,6,6.128.a.a,-7,-1,-24,0,24,5:[1:0];7:[1:1],1,1
3,128,6,6.128.a.a,-7,-1,-30,0,30,5:[1:0];7:[1:1],1,1
3,128,6,6.128.a.a,-7,-1,-11,2,13,5:[1:0];7:[1:1],1,1
2,146,6,6.146.a.b,13,-1,-29,4,33,5:[1:0],1,1
2,146,6,6.146.a.b,13,-1,-15,6,21,5:[1:0],1,1
2,146,6,6.146.a.b,13,-1,-12,7,19,5:[1:0],1,1
2,146,6,6.146.a.b,13,-1,-21,8,29,5:[1:0],2,1
2,146,6,6.146.a.b,13,-1,-5,6,11,5:[1:0],1,1
3,146,6,6.146.a.b,17,-1,-13,1,14,5:[1:0];7:[1:1],1,1
3,146,6,6.146.a.b,17,-1,-30,1,31,5:[1:0];7:[1:1],1,1
3,146,6,6.146.a.b,17,-1,-4,3,7,5:[1:0];7:[1:1],1,1
3,146,6,6.146.a.b,17,-1,-36,1,37,5:[1:0];7:[1:1],1,1
3,146,6,6.146.a.b,17,-1,-24,1,25,5:[1:0];7:[1:1],1,1
3,146,6,6.146.a.b,17,-1,-19,2,21,5:[1:0];7:[1:1],1,1
2,136,6,6.136.a.d,-7,1,-21,2,23,5:[1:0],1,1
2,136,6,6.136.a.d,-7,1,-5,-1,4,5:[1:0],1,1
2,136,6,6.136.a.d,-7,1,-13,3,16,5:[1:0],1,1
2,136,6,6.136.a.d,-7,1,-17,1,18,5:[1:0],1,1
2,136,6,6.136.a.d,-7,1,-27,-1,26,5:[1:0],1,1
2,136,6,6.136.a.d,-7,1,-10,1,11,5:[1:0],1,1
3,136,6,6.136.a.d,-11,1,-34,-2,32,5:[1:0];7:[1:1],1,1
3,136,6,6.136.a.d,-11,1,-26,-2,24,5:[1:0];7:[1:1],1,1
3,136,6,6.136.a.d,-11,1,-18,-2,16,5:[1:0];7:[1:1],1,1
3,136,6,6.136.a.d,-11,1,-5,-1,4,5:[1:0];7:[1:1],1,1
3,136,6,6.136.a.d,-11,1,-30,0,30,5:[1:0];7:[1:1],1,1
3,136,6,6.136.a.d,-11,1,-13,2,15,5:[1:0];7:[1:1],1,1
2,150,6,6.150.a.b,5,-1,-5,5,10,5:[1:0],1,1
2,150,6,6.150.a.b,5,-1,-21,7,28,5:[1:0],2,1
2,150,6,6.150.a.b,5,-1,-12,6,18,5:[1:0],1,1
2,150,6,6.150.a.b,5,-1,-15,5,20,5:[1:0],1,1
2,150,6,6.150.a.b,5,-1,-29,3,32,5:[1:0],1,1
3,150,6,6.150.a.b,1,1,-30,-3,27,5:[1:0];7:[1:1],1,1
3,150,6,6.150.a.b,1,1,-12,-3,9,5:[1:0];7:[1:1],1,1
3,150,6,6.150.a.b,1,1,-35,-2,33,5:[1:0];7:[1:1],1,1
3,150,6,6.150.a.b,1,1,-25,-2,23,5:[1:0];7:[1:1],1,1
3,150,6,6.150.a.b,1,1,-18,-1,17,5:[1:0];7:[1:1],1,1
3,150,6,6.150.a.b,1,1,-7,0,7,5:[1:0];7:[1:1],1,1
2,128,6,6.128.a.d,-7,1,-13,8,21,5:[1:0],1,1
2,128,6,6.128.a.d,-7,1,-21,4,25,5:[1:0],1,1
2,128,6,6.128.a.d,-7,1,-5,-1,4,5:[1:0],1,1
2,128,6,6.128.a.d,-7,1,-9,4,13,5:[1:0],1,1
2,128,6,6.128.a.d,-7,1,-19,5,24,5:[1:0],1,1
2,128,6,6.128.a.d,-7,1,-23,5,28,5:[1:0],1,1
3,128,6,6.128.a.d,-11,1,-15,5,20,5:[1:0];7:[1:1],1,1
3,128,6,6.128.a.d,-11,1,-29,3,32,5:[1:0];7:[1:1],1,1
3,128,6,6.128.a.d,-11,1,-31,3,34,5:[1:0];7:[1:1],1,1
3,128,6,6.128.a.d,-11,1,-9,5,14,5:[1:0];7:[1:1],1,1
3,128,6,6.128.a.d,-11,1,-2,2,4,5:[1:0];7:[1:1],1,1
3,128,6,6.128.a.d,-11,1,-22,0,22,5:[1:0];7:[1:1],1,1
2,154,6,6.154.a.c,17,1,-21,16,37,5:[1:0],1,1
2,154,6,6.154.a.c,17,1,-14,14,28,5:[1:0],1,1
2,154,6,6.154.a.c,17,1,-30,12,42,5:[1:0],1,1
2,154,6,6.154.a.c,17,1,-27,11,38,5:[1:0],1,1
2,154,6,6.154.a.c,17,1,-17,13,30,5:[1:0],1,1
2,154,6,6.154.a.c,17,1,-10,14,24,5:[1:0],1,1
3,154,6,6.154.a.c,13,1,-25,6,31,5:[1:0];7:[1:1],1,1
3,154,6,6.154.a.c,13,1,-35,6,41,5:[1:0];7:[1:1],1,1
3,154,6,6.154.a.c,13,1,-7,7,14,5:[1:0];7:[1:1],1,1
3,154,6,6.154.a.c,13,1,-18,6,24,5:[1:0];7:[1:1],1,1
3,154,6,6.154.a.c,13,1,-12,4,16,5:[1:0];7:[1:1],1,1
3,154,6,6.154.a.c,13,1,-30,4,34,5:[1:0];7:[1:1],1,1
2,154,6,6.154.a.b,1,1,-28,-2,26,5:[1:0],1,1
2,154,6,6.154.a.b,1,1,-16,0,16,5:[1:0],1,1
2,154,6,6.154.a.b,1,1,-11,1,12,5:[1:0],1,1
2,154,6,6.154.a.b,1,1,-6,-1,5,5:[1:0],1,1
2,154,6,6.154.a.b,1,1,-25,-3,22,5:[1:0],1,1
2,154,6,6.154.a.b,1,1,-19,-1,18,5:[1:0],1,1
3,154,6,6.154.a.b,5,-1,-25,2,27,5:[1:0];7:[1:1],1,1
3,154,6,6.154.a.b,5,-1,-35,2,37,5:[1:0];7:[1:1],1,1
3,154,6,6.154.a.b,5,-1,-7,3,10,5:[1:0];7:[1:1],1,1
3,154,6,6.154.a.b,5,-1,-18,2,20,5:[1:0];7:[1:1],1,1
3,154,6,6.154.a.b,5,-1,-12,0,12,5:[1:0];7:[1:1],1,1
3,154,6,6.154.a.b,5,-1,-30,0,30,5:[1:0];7:[1:1],1,1
2,132,6,6.132.a.c,-19,-1,-16,1,17,5:[1:0],1,1
2,132,6,6.132.a.c,-19,-1,-28,-1,27,5:[1:0],1,1
2,132,6,6.132.a.c,-19,-1,-11,2,13,5:[1:0],1,1
2,132,6,6.132.a.c,-19,-1,-22,3,25,5:[1:0],1,1
2,132,6,6.132.a.c,-19,-1,-20,3,23,5:[1:0],1,1
2,132,6,6.132.a.c,-19,-1,-8,2,10,5:[1:0],1,1
3,132,6,6.132.a.c,-23,1,-30,2,32,5:[1:0];7:[1:1],1,1
3,132,6,6.132.a.c,-23,1,-13,4,17,5:[1:0];7:[1:1],1,1
3,132,6,6.132.a.c,-23,1,-26,1,27,5:[1:0];7:[1:1],1,1
3,132,6,6.132.a.c,-23,1,-34,1,35,5:[1:0];7:[1:1],1,1
3,132,6,6.132.a.c,-23,1,-5,2,7,5:[1:0];7:[1:1],1,1
3,132,6,6.132.a.c,-23,1,-18,3,21,5:[1:0];7:[1:1],1,1
2,140,6,6.140.a.a,-23,1,-21,12,33,5:[1:0],1,1
2,140,6,6.140.a.a,-23,1,-13,11,24,5:[1:0],1,1
2,140,6,6.140.a.a,-23,1,-17,8,25,5:[1:0],1,1
2,140,6,6.140.a.a,-23,1,-27,6,33,5:[1:0],1,1
2,140,6,6.140.a.a,-23,1,-10,9,19,5:[1:0],1,1
3,140,6,6.140.a.a,-19,-1,-21,2,23,5:[1:0];7:[1:1],1,1
3,140,6,6.140.a.a,-19,-1,-7,1,8,5:[1:0];7:[1:1],1,1
3,140,6,6.140.a.a,-19,-1,-16,-1,15,5:[1:0];7:[1:1],1,1
3,140,6,6.140.a.a,-19,-1,-28,-1,27,5:[1:0];7:[1:1],1,1
3,140,6,6.140.a.a,-19,-1,-32,-1,31,5:[1:0];7:[1:1],1,1
2,132,6,6.132.a.b,-11,-1,-9,2,11,5:[1:0],1,1
2,132,6,6.132.a.b,-11,-1,-23,3,26,5:[1:0],1,1
2,132,6,6.132.a.b,-11,-1,-19,3,22,5:[1:0],1,1
2,132,6,6.132.a.b,-11,-1,-13,1,14,5:[1:0],1,1
2,132,6,6.132.a.b,-11,-1,-21,0,21,5:[1:0],1,1
2,132,6,6.132.a.b,-11,-1,-5,-3,2,5:[1:0],1,1
3,132,6,6.132.a.b,-7,-1,-30,0,30,5:[1:0];7:[1:1],1,1
3,132,6,6.132.a.b,-7,-1,-13,2,15,5:[1:0];7:[1:1],1,1
3,132,6,6.132.a.b,-7,-1,-26,-1,25,5:[1:0];7:[1:1],1,1
3,132,6,6.132.a.b,-7,-1,-34,-1,33,5:[1:0];7:[1:1],1,1
3,132,6,6.132.a.b,-7,-1,-5,0,5,5:[1:0];7:[1:1],1,1
3,132,6,6.132.a.b,-7,-1,-18,1,19,5:[1:0];7:[1:1],1,1
2,136,6,6.136.a.c,-23,1,-22,9,31,5:[1:0],1,1
2,136,6,6.136.a.c,-23,1,-20,9,29,5:[1:0],1,1
2,136,6,6.136.a.c,-23,1,-8,8,16,5:[1:0],1,1
2,136,6,6.136.a.c,-23,1,-28,5,33,5:[1:0],1,1
2,136,6,6.136.a.c,-23,1,-16,7,23,5:[1:0],1,1
2,136,6,6.136.a.c,-23,1,-11,7,18,5:[1:0],1,1
3,136,6,6.136.a.c,-19,-1,-34,-2,32,5:[1:0];7:[1:1],1,1
3,136,6,6.136.a.c,-19,-1,-26,-2,24,5:[1:0];7:[1:1],1,1
3,136,6,6.136.a.c,-19,-1,-18,-2,16,5:[1:0];7:[1:1],1,1
3,136,6,6.136.a.c,-19,-1,-5,-1,4,5:[1:0];7:[1:1],1,1
3,136,6,6.136.a.c,-19,-1,-30,0,30,5:[1:0];7:[1:1],1,1
3,136,6,6.136.a.c,-19,-1,-13,2,15,5:[1:0];7:[1:1],1,1
2,158,6,6.158.a.c,17,1,-16,11,27,5:[1:0],1,1
2,158,6,6.158.a.c,17,1,-28,9,37,5:[1:0],1,1
2,158,6,6.158.a.c,17,1,-11,12,23,5:[1:0],1,1
2,158,6,6.158.a.c,17,1,-19,10,29,5:[1:0],1,1
2,158,6,6.158.a.c,17,1,-25,8,33,5:[1:0],1,1
2,158,6,6.158.a.c,17,1,-6,10,16,5:[1:0],1,1
3,158,6,6.158.a.c,13,1,-9,6,15,5:[1:0];7:[1:1],1,1
3,158,6,6.158.a.c,13,1,-33,6,39,5:[1:0];7:[1:1],1,1
3,158,6,6.158.a.c,13,1,-27,6,33,5:[1:0];7:[1:1],1,1
3,158,6,6.158.a.c,13,1,-16,7,23,5:[1:0];7:[1:1],1,1
3,158,6,6.158.a.c,13,1,-38,8,46,5:[1:0];7:[1:1],1,1
3,158,6,6.158.a.c,13,1,-22,8,30,5:[1:0];7:[1:1],1,1
2,140,6,6.140.a.d,-7,1,-29,-1,28,5:[1:0],1,1
2,140,6,6.140.a.d,-7,1,-15,1,16,5:[1:0],1,1
2,140,6,6.140.a.d,-7,1,-12,1,13,5:[1:0],1,1
2,140,6,6.140.a.d,-7,1,-5,0,5,5:[1:0],1,1
2,140,6,6.140.a.d,-7,1,-21,2,23,5:[1:0],2,1
3,140,6,6.140.a.d,-11,1,1,4,3,5:[1:0];7:[1:1],1,1
3,140,6,6.140.a.d,-11,1,-21,0,21,5:[1:0];7:[1:1],1,1
3,140,6,6.140.a.d,-11,1,-7,1,8,5:[1:0];7:[1:1],1,1
3,140,6,6.140.a.d,-11,1,-16,-1,15,5:[1:0];7:[1:1],1,1
3,140,6,6.140.a.d,-11,1,-28,-1,27,5:[1:0];7:[1:1],1,1
3,140,6,6.140.a.d,-11,1,-32,-1,31,5:[1:0];7:[1:1],1,1
2,150,6,6.150.a.a,13,-1,-10,8,18,5:[1:0],1,1
2,150,6,6.150.a.a,13,-1,-17,7,24,5:[1:0],1,1
2,150,6,6.150.a.a,13,-1,-27,5,32,5:[1:0],1,1
2,150,6,6.150.a.a,13,-1,-21,10,31,5:[1:0],1,1
2,150,6,6.150.a.a,13,-1,-14,8,22,5:[1:0],1,1
2,150,6,6.150.a.a,13,-1,-30,6,36,5:[1:0],1,1
3,150,6,6.150.a.a,17,-1,-30,-1,29,5:[1:0];7:[1:1],1,1
3,150,6,6.150.a.a,17,-1,-12,-1,11,5:[1:0];7:[1:1],1,1
3,150,6,6.150.a.a,17,-1,-35,0,35,5:[1:0];7:[1:1],1,1
3,150,6,6.150.a.a,17,-1,-25,0,25,5:[1:0];7:[1:1],1,1
3,150,6,6.150.a.a,17,-1,-18,1,19,5:[1:0];7:[1:1],1,1
3,150,6,6.150.a.a,17,-1,-7,2,9,5:[1:0];7:[1:1],1,1
2,158,6,6.158.a.b,5,-1,-16,5,21,5:[1:0],1,1
2,158,6,6.158.a.b,5,-1,-28,3,31,5:[1:0],1,1
2,158,6,6.158.a.b,5,-1,-11,6,17,5:[1:0],1,1
2,158,6,6.158.a.b,5,-1,-19,4,23,5:[1:0],1,1
2,158,6,6.158.a.b,5,-1,-25,2,27,5:[1:0],1,1
2,158,6,6.158.a.b,5,-1,-6,4,10,5:[1:0],1,1
3,158,6,6.158.a.b,1,1,-7,-2,5,5:[1:0];7:[1:1],1,1
3,158,6,6.158.a.b,1,1,-25,-1,24,5:[1:0];7:[1:1],1,1
3,158,6,6.158.a.b,1,1,-35,-1,34,5:[1:0];7:[1:1],1,1
3,158,6,6.158.a.b,1,1,-18,-1,17,5:[1:0];7:[1:1],1,1
3,158,6,6.158.a.b,1,1,-30,-2,28,5:[1:0];7:[1:1],1,1
3,158,6,6.158.a.b,1,1,-12,-2,10,5:[1:0];7:[1:1],1,1
2,150,6,6.150.a.d,1,1,-10,0,10,5:[1:0],1,1
2,150,6,6.150.a.d,1,1,-17,-1,16,5:[1:0],1,1
2,150,6,6.150.a.d,1,1,-27,-3,24,5:[1:0],1,1
2,150,6,6.150.a.d,1,1,-5,-5,0,5:[1:0],1,1
2,150,6,6.150.a.d,1,1,-21,-2,19,5:[1:0],1,1
2,150,6,6.150.a.d,1,1,-14,-2,12,5:[1:0],1,1
2,150,6,6.150.a.d,1,1,-30,-4,26,5:[1:0],1,1
3,150,6,6.150.a.d,5,-1,-2,0,2,5:[1:0];7:[1:1],1,1
3,150,6,6.150.a.d,5,-1,-22,-1,21,5:[1:0];7:[1:1],1,1
3,150,6,6.150.a.d,5,-1,-38,-1,37,5:[1:0];7:[1:1],1,1
3,150,6,6.150.a.d,5,-1,-16,1,17,5:[1:0];7:[1:1],1,1
3,150,6,6.150.a.d,5,-1,-9,2,11,5:[1:0];7:[1:1],1,1
3,150,6,6.150.a.d,5,-1,-27,0,27,5:[1:0];7:[1:1],1,1
3,150,6,6.150.a.d,5,-1,-33,0,33,5:[1:0];7:[1:1],1,1
2,148,6,6.148.a.c,-7,1,-11,2,13,5:[1:0],1,1
2,148,6,6.148.a.c,-7,1,-16,1,17,5:[1:0],1,1
2,148,6,6.148.a.c,-7,1,-28,-1,27,5:[1:0],1,1
2,148,6,6.148.a.c,-7,1,-6,1,7,5:[1:0],1,1
2,148,6,6.148.a.c,-7,1,-25,-1,24,5:[1:0],1,1
2,148,6,6.148.a.c,-7,1,-19,1,20,5:[1:0],1,1
3,148,6,6.148.a.c,-11,1,-4,1,5,5:[1:0];7:[1:1],1,1
3,148,6,6.148.a.c,-11,1,-36,-1,35,5:[1:0];7:[1:1],1,1
3,148,6,6.148.a.c,-11,1,-24,-1,23,5:[1:0];7:[1:1],1,1
3,148,6,6.148.a.c,-11,1,-19,0,19,5:[1:0];7:[1:1],1,1
3,148,6,6.148.a.c,-11,1,-12,-2,10,5:[1:0];7:[1:1],1,1
3,148,6,6.148.a.c,-11,1,-30,-2,28,5:[1:0];7:[1:1],1,1
2,136,6,6.136.a.b,-11,-1,-22,3,25,5:[1:0],1,1
2,136,6,6.136.a.b,-11,-1,-20,3,23,5:[1:0],1,1
2,136,6,6.136.a.b,-11,-1,-8,2,10,5:[1:0],1,1
2,136,6,6.136.a.b,-11,-1,-28,-1,27,5:[1:0],1,1
2,136,6,6.136.a.b,-11,-1,-16,1,17,5:[1:0],1,1
2,136,6,6.136.a.b,-11,-1,-11,1,12,5:[1:0],1,1
3,136,6,6.136.a.b,-7,-1,-16,0,16,5:[1:0];7:[1:1],1,1
3,136,6,6.136.a.b,-7,-1,-7,0,7,5:[1:0];7:[1:1],1,1
3,136,6,6.136.a.b,-7,-1,-32,-2,30,5:[1:0];7:[1:1],1,1
3,136,6,6.136.a.b,-7,-1,-28,-2,26,5:[1:0];7:[1:1],1,1
3,136,6,6.136.a.b,-7,-1,0,1,1,5:[1:0];7:[1:1],1,1
3,136,6,6.136.a.b,-7,-1,-21,-2,19,5:[1:0];7:[1:1],1,1
2,144,6,6.144.a.c,-23,1,-5,6,11,5:[1:0],1,1
2,144,6,6.144.a.c,-23,1,-21,8,29,5:[1:0],2,1
2,144,6,6.144.a.c,-23,1,-15,6,21,5:[1:0],1,1
2,144,6,6.144.a.c,-23,1,-29,4,33,5:[1:0],1,1
2,144,6,6.144.a.c,-23,1,-12,7,19,5:[1:0],1,1
3,144,6,6.144.a.c,-19,-1,-10,0,10,5:[1:0];7:[1:1],1,1
3,144,6,6.144.a.c,-19,-1,-15,-1,14,5:[1:0];7:[1:1],1,1
3,144,6,6.144.a.c,-19,-1,-31,-1,30,5:[1:0];7:[1:1],1,1
3,144,6,6.144.a.c,-19,-1,-29,-1,28,5:[1:0];7:[1:1],1,1
3,144,6,6.144.a.c,-19,-1,-22,-2,20,5:[1:0];7:[1:1],1,1
3,144,6,6.144.a.c,-19,-1,-38,-2,36,5:[1:0];7:[1:1],1,1
2,154,6,6.154.a.a,13,-1,-28,4,32,5:[1:0],1,1
2,154,6,6.154.a.a,13,-1,-16,6,22,5:[1:0],1,1
2,154,6,6.154.a.a,13,-1,-11,7,18,5:[1:0],1,1
2,154,6,6.154.a.a,13,-1,-6,5,11,5:[1:0],1,1
2,154,6,6.154.a.a,13,-1,-25,3,28,5:[1:0],1,1
2,154,6,6.154.a.a,13,-1,-19,5,24,5:[1:0],1,1
3,154,6,6.154.a.a,17,-1,-22,3,25,5:[1:0];7:[1:1],1,1
3,154,6,6.154.a.a,17,-1,-38,3,41,5:[1:0];7:[1:1],1,1
3,154,6,6.154.a.a,17,-1,-33,1,34,5:[1:0];7:[1:1],1,1
3,154,6,6.154.a.a,17,-1,-27,1,28,5:[1:0];7:[1:1],1,1
3,154,6,6.154.a.a,17,-1,-9,1,10,5:[1:0];7:[1:1],1,1
3,154,6,6.154.a.a,17,-1,-16,2,18,5:[1:0];7:[1:1],1,1
2,154,6,6.154.a.d,5,-1,-5,1,6,5:[1:0],1,1
2,154,6,6.154.a.d,5,-1,-21,4,25,5:[1:0],1,1
2,154,6,6.154.a.d,5,-1,-14,4,18,5:[1:0],1,1
2,154,6,6.154.a.d,5,-1,-30,2,32,5:[1:0],1,1
2,154,6,6.154.a.d,5,-1,-27,3,30,5:[1:0],1,1
2,154,6,6.154.a.d,5,-1,-17,5,22,5:[1:0],1,1
2,154,6,6.154.a.d,5,-1,-10,6,16,5:[1:0],1,1
3,154,6,6.154.a.d,1,1,-2,-2,0,5:[1:0];7:[1:1],1,1
3,154,6,6.154.a.d,1,1,-22,-3,19,5:[1:0];7:[1:1],1,1
3,154,6,6.154.a.d,1,1,-38,-3,35,5:[1:0];7:[1:1],1,1
3,154,6,6.154.a.d,1,1,-33,-3,30,5:[1:0];7:[1:1],1,1
3,154,6,6.154.a.d,1,1,-27,-3,24,5:[1:0];7:[1:1],1,1
3,154,6,6.154.a.d,1,1,-9,-3,6,5:[1:0];7:[1:1],1,1
3,154,6,6.154.a.d,1,1,-16,-2,14,5:[1:0];7:[1:1],1,1
2,162,6,6.162.a.a,17,1,-18,14,32,5:[1:0],1,1
2,162,6,6.162.a.a,17,1,-26,12,38,5:[1:0],1,1
2,162,6,6.162.a.a,17,1,-7,14,21,5:[1:0],1,1
2,162,6,6.162.a.a,17,1,-14,16,30,5:[1:0],1,1
2,162,6,6.162.a.a,17,1,-30,14,44,5:[1:0],1,1
2,162,6,6.162.a.a,17,1,-21,18,39,5:[1:0],1,1
3,162,6,6.162.a.a,13,1,-32,5,37,5:[1:0];7:[1:1],1,1
3,162,6,6.162.a.a,13,1,-28,5,33,5:[1:0];7:[1:1],1,1
3,162,6,6.162.a.a,13,1,-14,5,19,5:[1:0];7:[1:1],1,1
3,162,6,6.162.a.a,13,1,-10,5,15,5:[1:0];7:[1:1],1,1
3,162,6,6.162.a.a,13,1,-38,8,46,5:[1:0];7:[1:1],1,1
3,162,6,6.162.a.a,13,1,-22,8,30,5:[1:0];7:[1:1],1,1
2,158,6,6.158.a.a,13,-1,-14,8,22,5:[1:0],1,1
2,158,6,6.158.a.a,13,-1,-30,6,36,5:[1:0],1,1
2,158,6,6.158.a.a,13,-1,-21,10,31,5:[1:0],1,1
2,158,6,6.158.a.a,13,-1,-7,6,13,5:[1:0],1,1
2,158,6,6.158.a.a,13,-1,-26,4,30,5:[1:0],1,1
2,158,6,6.158.a.a,13,-1,-18,6,24,5:[1:0],1,1
3,158,6,6.158.a.a,17,-1,-7,0,7,5:[1:0];7:[1:1],1,1
3,158,6,6.158.a.a,17,-1,-25,1,26,5:[1:0];7:[1:1],1,1
3,158,6,6.158.a.a,17,-1,-35,1,36,5:[1:0];7:[1:1],1,1
3,158,6,6.158.a.a,17,-1,-18,1,19,5:[1:0];7:[1:1],1,1
3,158,6,6.158.a.a,17,-1,-30,0,30,5:[1:0];7:[1:1],1,1
3,158,6,6.158.a.a,17,-1,-12,0,12,5:[1:0];7:[1:1],1,1
2,158,6,6.158.a.d,1,1,-14,-2,12,5:[1:0],1,1
2,158,6,6.158.a.d,1,1,-30,-4,26,5:[1:0],1,1
2,158,6,6.158.a.d,1,1,-21,-2,19,5:[1:0],1,1
2,158,6,6.158.a.d,1,1,-5,-5,0,5:[1:0],1,1
2,158,6,6.158.a.d,1,1,-7,-2,5,5:[1:0],1,1
2,158,6,6.158.a.d,1,1,-26,-4,22,5:[1:0],1,1
2,158,6,6.158.a.d,1,1,-18,-2,16,5:[1:0],1,1
3,158,6,6.158.a.d,5,-1,-9,0,9,5:[1:0];7:[1:1],1,1
3,158,6,6.158.a.d,5,-1,-33,0,33,5:[1:0];7:[1:1],1,1
3,158,6,6.158.a.d,5,-1,-27,0,27,5:[1:0];7:[1:1],1,1
3,158,6,6.158.a.d,5,-1,-16,1,17,5:[1:0];7:[1:1],1,1
3,158,6,6.158.a.d,5,-1,-38,0,38,5:[1:0];7:[1:1],1,1
3,158,6,6.158.a.d,5,-1,-22,0,22,5:[1:0];7:[1:1],1,1
3,158,6,6.158.a.d,5,-1,-2,1,3,5:[1:0];7:[1:1],1,1
2,162,6,6.162.a.d,1,1,-4,2,6,5:[1:0],1,1
2,162,6,6.162.a.d,1,1,-24,-1,23,5:[1:0],1,1
2,162,6,6.162.a.d,1,1,-20,1,21,5:[1:0],1,1
2,162,6,6.162.a.d,1,1,-30,0,30,5:[1:0],1,2
2,162,6,6.162.a.d,1,1,-14,2,16,5:[1:0],1,2
3,162,6,6.162.a.d,5,-1,-32,-1,31,5:[1:0];7:[1:1],1,1
