p,k,Nnew,LMFDB_label,twist,ap_sign,sLinv,sLderiv,sLval,rhobar,epp,fpp
2,162,14,14.162.a.c,1,1,-30,2,32,3:[1:0];5:[1:0],1,2
2,162,14,14.162.a.c,1,1,-5,1,6,3:[1:0];5:[1:0],1,1
2,162,14,14.162.a.c,1,1,-21,4,25,3:[1:0];5:[1:0],1,1
2,162,14,14.162.a.c,1,1,-18,4,22,3:[1:0];5:[1:0],2,1
2,162,14,14.162.a.c,1,1,-26,2,28,3:[1:0];5:[1:0],2,1
2,162,14,14.162.a.c,1,1,-7,4,11,3:[1:0];5:[1:0],2,1
7,162,14,14.162.a.c,5,-1,-22,2,24,3:[1:1];5:[1:3];11:[1:4],1,1
7,162,14,14.162.a.c,5,-1,-42,1,43,3:[1:1];5:[1:3];11:[1:4],1,1
7,162,14,14.162.a.c,5,-1,-44,1,45,3:[1:1];5:[1:3];11:[1:4],1,1
7,162,14,14.162.a.c,5,-1,-2,1,3,3:[1:1];5:[1:3];11:[1:4],1,1
7,162,14,14.162.a.c,5,-1,-53,2,55,3:[1:1];5:[1:3];11:[1:4],1,1
7,162,14,14.162.a.c,5,-1,-10,2,12,3:[1:1];5:[1:3];11:[1:4],1,1
7,162,14,14.162.a.c,5,-1,-34,2,36,3:[1:1];5:[1:3];11:[1:4],1,1
7,162,14,14.162.a.c,5,-1,-59,0,59,3:[1:1];5:[1:3];11:[1:4],1,1
7,162,14,14.162.a.c,5,-1,-17,-1,16,3:[1:1];5:[1:3];11:[1:4],1,1
7,162,14,14.162.a.c,5,-1,-28,-1,27,3:[1:1];5:[1:3];11:[1:4],1,1
7,162,14,14.162.a.c,5,-1,-48,1,49,3:[1:6];5:[1:4];11:[1:4],1,1
7,162,14,14.162.a.c,5,-1,-6,1,7,3:[1:6];5:[1:4];11:[1:4],1,1
7,162,14,14.162.a.c,5,-1,-38,1,39,3:[1:6];5:[1:4];11:[1:4],1,1
7,162,14,14.162.a.c,5,-1,-55,1,56,3:[1:6];5:[1:4];11:[1:4],1,1
7,162,14,14.162.a.c,5,-1,-12,1,13,3:[1:6];5:[1:4];11:[1:4],1,1
7,162,14,14.162.a.c,5,-1,-32,0,32,3:[1:6];5:[1:4];11:[1:4],1,1
7,162,14,14.162.a.c,5,-1,-23,2,25,3:[1:6];5:[1:4];11:[1:4],1,1
7,162,14,14.162.a.c,5,-1,-21,2,23,3:[1:6];5:[1:4];11:[1:4],1,1
7,162,14,14.162.a.c,5,-1,-2,-1,1,3:[1:6];5:[1:4];11:[1:4],1,1
7,162,14,14.162.a.c,5,-1,-43,0,43,3:[1:6];5:[1:4];11:[1:4],1,1
2,170,14,14.170.a.a,17,1,-7,13,20,3:[1:0];5:[1:0],1,1
2,170,14,14.170.a.a,17,1,-18,13,31,3:[1:0];5:[1:0],1,1
2,170,14,14.170.a.a,17,1,-26,11,37,3:[1:0];5:[1:0],1,1
2,170,14,14.170.a.a,17,1,-23,12,35,3:[1:0];5:[1:0],1,1
2,170,14,14.170.a.a,17,1,-14,14,28,3:[1:0];5:[1:0],1,1
2,170,14,14.170.a.a,17,1,-30,12,42,3:[1:0];5:[1:0],1,1
2,170,14,14.170.a.a,17,1,-27,6,33,3:[1:0];5:[1:0],1,1
2,170,14,14.170.a.a,17,1,-17,8,25,3:[1:0];5:[1:0],1,1
2,170,14,14.170.a.a,17,1,-9,6,15,3:[1:0];5:[1:0],1,1
2,170,14,14.170.a.a,17,1,-34,5,39,3:[1:0];5:[1:0],1,1
2,170,14,14.170.a.a,17,1,-23,8,31,3:[1:0];5:[1:0],1,1
2,170,14,14.170.a.a,17,1,-30,8,38,3:[1:0];5:[1:0],1,1
2,170,14,14.170.a.a,17,1,-14,10,24,3:[1:0];5:[1:0],1,1
2,170,14,14.170.a.a,17,1,-33,4,37,3:[1:0];5:[1:0],1,1
2,170,14,14.170.a.a,17,1,-10,6,16,3:[1:0];5:[1:0],1,1
2,170,14,14.170.a.a,17,1,-16,7,23,3:[1:0];5:[1:0],1,1
2,170,14,14.170.a.a,17,1,-28,5,33,3:[1:0];5:[1:0],1,1
2,170,14,14.170.a.a,17,1,-6,8,14,3:[1:0];5:[1:0],1,1
2,170,14,14.170.a.a,17,1,-25,6,31,3:[1:0];5:[1:0],1,1
2,170,14,14.170.a.a,17,1,-19,8,27,3:[1:0];5:[1:0],1,1
7,170,14,14.170.a.a,29,1,-56,3,59,3:[1:3];5:[1:1];11:[1:2],1,1
7,170,14,14.170.a.a,29,1,-14,2,16,3:[1:3];5:[1:1];11:[1:2],1,1
7,170,14,14.170.a.a,29,1,-31,2,33,3:[1:3];5:[1:1];11:[1:2],1,1
7,170,14,14.170.a.a,29,1,-43,6,49,3:[1:3];5:[1:1];11:[1:2],1,1
7,170,14,14.170.a.a,29,1,-62,3,65,3:[1:3];5:[1:1];11:[1:2],1,1
7,170,14,14.170.a.a,29,1,-24,3,27,3:[1:3];5:[1:1];11:[1:2],1,1
7,170,14,14.170.a.a,29,1,-20,3,23,3:[1:3];5:[1:1];11:[1:2],1,1
7,170,14,14.170.a.a,29,1,-38,4,42,3:[1:3];5:[1:1];11:[1:2],1,1
7,170,14,14.170.a.a,29,1,-6,4,10,3:[1:3];5:[1:1];11:[1:2],1,1
7,170,14,14.170.a.a,29,1,-49,4,53,3:[1:3];5:[1:1];11:[1:2],1,1
7,170,14,14.170.a.a,29,1,-22,1,23,3:[1:4];5:[1:6];11:[1:2],1,1
7,170,14,14.170.a.a,29,1,-52,2,54,3:[1:4];5:[1:6];11:[1:2],1,1
7,170,14,14.170.a.a,29,1,-9,2,11,3:[1:4];5:[1:6];11:[1:2],1,1
7,170,14,14.170.a.a,29,1,-35,1,36,3:[1:4];5:[1:6];11:[1:2],1,1
7,170,14,14.170.a.a,29,1,-27,1,28,3:[1:4];5:[1:6];11:[1:2],1,1
7,170,14,14.170.a.a,29,1,-17,1,18,3:[1:4];5:[1:6];11:[1:2],1,1
7,170,14,14.170.a.a,29,1,-59,2,61,3:[1:4];5:[1:6];11:[1:2],1,1
7,170,14,14.170.a.a,29,1,-41,2,43,3:[1:4];5:[1:6];11:[1:2],1,1
7,170,14,14.170.a.a,29,1,-3,2,5,3:[1:4];5:[1:6];11:[1:2],1,1
7,170,14,14.170.a.a,29,1,-45,2,47,3:[1:4];5:[1:6];11:[1:2],1,1
2,156,14,14.156.a.c,-3,-1,-18,-1,17,3:[1:0];5:[1:0],1,1
2,156,14,14.156.a.c,-3,-1,-26,-3,23,3:[1:0];5:[1:0],1,1
2,156,14,14.156.a.c,-3,-1,-7,-1,6,3:[1:0];5:[1:0],1,1
2,156,14,14.156.a.c,-3,-1,-14,-1,13,3:[1:0];5:[1:0],1,1
2,156,14,14.156.a.c,-3,-1,-30,-3,27,3:[1:0];5:[1:0],1,1
2,156,14,14.156.a.c,-3,-1,-21,-1,20,3:[1:0];5:[1:0],1,1
2,156,14,14.156.a.c,-3,-1,-5,-4,1,3:[1:0];5:[1:0],1,1
2,156,14,14.156.a.c,-3,-1,-6,6,12,3:[1:0];5:[1:0],1,1
2,156,14,14.156.a.c,-3,-1,-25,4,29,3:[1:0];5:[1:0],1,1
2,156,14,14.156.a.c,-3,-1,-19,6,25,3:[1:0];5:[1:0],1,1
2,156,14,14.156.a.c,-3,-1,-16,7,23,3:[1:0];5:[1:0],1,1
2,156,14,14.156.a.c,-3,-1,-28,5,33,3:[1:0];5:[1:0],1,1
2,156,14,14.156.a.c,-3,-1,-11,8,19,3:[1:0];5:[1:0],1,1
2,156,14,14.156.a.c,-3,-1,-2,2,4,3:[1:0];5:[1:0],1,1
2,156,14,14.156.a.c,-3,-1,-24,-3,21,3:[1:0];5:[1:0],1,1
2,156,14,14.156.a.c,-3,-1,-20,-1,19,3:[1:0];5:[1:0],1,1
2,156,14,14.156.a.c,-3,-1,-30,-2,28,3:[1:0];5:[1:0],1,2
2,156,14,14.156.a.c,-3,-1,-14,0,14,3:[1:0];5:[1:0],1,2
7,156,14,14.156.a.c,-15,-1,-31,0,31,3:[1:3];5:[1:0];11:[1:0],1,1
7,156,14,14.156.a.c,-15,-1,-56,0,56,3:[1:3];5:[1:0];11:[1:0],1,1
7,156,14,14.156.a.c,-15,-1,-13,0,13,3:[1:3];5:[1:0];11:[1:0],1,1
7,156,14,14.156.a.c,-15,-1,-20,-1,19,3:[1:3];5:[1:0];11:[1:0],1,1
7,156,14,14.156.a.c,-15,-1,-25,-1,24,3:[1:3];5:[1:0];11:[1:0],1,1
7,156,14,14.156.a.c,-15,-1,-2,-2,0,3:[1:3];5:[1:0];11:[1:0],1,1
7,156,14,14.156.a.c,-15,-1,-43,-1,42,3:[1:3];5:[1:0];11:[1:0],1,1
7,156,14,14.156.a.c,-15,-1,-49,0,49,3:[1:3];5:[1:0];11:[1:0],1,1
7,156,14,14.156.a.c,-15,-1,-7,0,7,3:[1:3];5:[1:0];11:[1:0],1,1
7,156,14,14.156.a.c,-15,-1,-37,0,37,3:[1:3];5:[1:0];11:[1:0],1,1
7,156,14,14.156.a.c,-15,-1,-45,2,47,3:[1:4];5:[1:0];11:[1:0],1,1
7,156,14,14.156.a.c,-15,-1,-3,2,5,3:[1:4];5:[1:0];11:[1:0],1,1
7,156,14,14.156.a.c,-15,-1,-41,2,43,3:[1:4];5:[1:0];11:[1:0],1,1
7,156,14,14.156.a.c,-15,-1,-9,2,11,3:[1:4];5:[1:0];11:[1:0],1,1
7,156,14,14.156.a.c,-15,-1,-35,2,37,3:[1:4];5:[1:0];11:[1:0],1,1
7,156,14,14.156.a.c,-15,-1,-51,2,53,3:[1:4];5:[1:0];11:[1:0],1,1
7,156,14,14.156.a.c,-15,-1,-15,2,17,3:[1:4];5:[1:0];11:[1:0],1,1
7,156,14,14.156.a.c,-15,-1,-29,1,30,3:[1:4];5:[1:0];11:[1:0],1,1
7,156,14,14.156.a.c,-15,-1,-58,2,60,3:[1:4];5:[1:0];11:[1:0],1,1
7,156,14,14.156.a.c,-15,-1,-22,2,24,3:[1:4];5:[1:0];11:[1:0],1,1
2,160,14,14.160.a.c,-31,1,-14,12,26,3:[1:0];5:[1:0],1,2
2,160,14,14.160.a.c,-31,1,-30,10,40,3:[1:0];5:[1:0],1,2
2,160,14,14.160.a.c,-31,1,-4,12,16,3:[1:0];5:[1:0],1,1
2,160,14,14.160.a.c,-31,1,-24,9,33,3:[1:0];5:[1:0],1,1
2,160,14,14.160.a.c,-31,1,-20,11,31,3:[1:0];5:[1:0],1,1
2,160,14,14.160.a.c,-31,1,-5,0,5,3:[1:0];5:[1:0],1,1
2,160,14,14.160.a.c,-31,1,-21,3,24,3:[1:0];5:[1:0],1,1
2,160,14,14.160.a.c,-31,1,-30,1,31,3:[1:0];5:[1:0],1,2
2,160,14,14.160.a.c,-31,1,-14,3,17,3:[1:0];5:[1:0],1,2
2,160,14,14.160.a.c,-31,1,-23,-1,22,3:[1:0];5:[1:0],1,1
2,160,14,14.160.a.c,-31,1,-26,1,27,3:[1:0];5:[1:0],2,1
2,160,14,14.160.a.c,-31,1,-18,3,21,3:[1:0];5:[1:0],2,1
2,160,14,14.160.a.c,-31,1,-7,3,10,3:[1:0];5:[1:0],2,1
7,160,14,14.160.a.c,-11,-1,-43,2,45,3:[1:2];5:[1:5];11:[1:1],1,1
7,160,14,14.160.a.c,-11,-1,-38,1,39,3:[1:2];5:[1:5];11:[1:1],1,1
7,160,14,14.160.a.c,-11,-1,-6,1,7,3:[1:2];5:[1:5];11:[1:1],1,1
7,160,14,14.160.a.c,-11,-1,-48,1,49,3:[1:2];5:[1:5];11:[1:1],1,1
7,160,14,14.160.a.c,-11,-1,-61,0,61,3:[1:2];5:[1:5];11:[1:1],1,1
7,160,14,14.160.a.c,-11,-1,-19,-1,18,3:[1:2];5:[1:5];11:[1:1],1,1
7,160,14,14.160.a.c,-11,-1,-26,-1,25,3:[1:2];5:[1:5];11:[1:1],1,1
7,160,14,14.160.a.c,-11,-1,-13,0,13,3:[1:2];5:[1:5];11:[1:1],1,1
7,160,14,14.160.a.c,-11,-1,-31,-1,30,3:[1:2];5:[1:5];11:[1:1],1,1
7,160,14,14.160.a.c,-11,-1,-56,0,56,3:[1:2];5:[1:5];11:[1:1],1,1
7,160,14,14.160.a.c,-11,-1,-22,1,23,3:[1:5];5:[1:2];11:[1:1],1,1
7,160,14,14.160.a.c,-11,-1,-9,1,10,3:[1:5];5:[1:2];11:[1:1],1,1
7,160,14,14.160.a.c,-11,-1,-35,1,36,3:[1:5];5:[1:2];11:[1:1],1,1
7,160,14,14.160.a.c,-11,-1,-51,1,52,3:[1:5];5:[1:2];11:[1:1],1,1
7,160,14,14.160.a.c,-11,-1,-46,0,46,3:[1:5];5:[1:2];11:[1:1],1,1
7,160,14,14.160.a.c,-11,-1,-4,0,4,3:[1:5];5:[1:2];11:[1:1],1,1
7,160,14,14.160.a.c,-11,-1,-40,0,40,3:[1:5];5:[1:2];11:[1:1],1,1
7,160,14,14.160.a.c,-11,-1,-17,-2,15,3:[1:5];5:[1:2];11:[1:1],1,1
7,160,14,14.160.a.c,-11,-1,-59,-1,58,3:[1:5];5:[1:2];11:[1:1],1,1
7,160,14,14.160.a.c,-11,-1,-28,-2,26,3:[1:5];5:[1:2];11:[1:1],1,1
2,170,14,14.170.a.c,1,1,-19,1,20,3:[1:0];5:[1:0],1,1
2,170,14,14.170.a.c,1,1,-25,-1,24,3:[1:0];5:[1:0],1,1
2,170,14,14.170.a.c,1,1,-6,1,7,3:[1:0];5:[1:0],1,1
2,170,14,14.170.a.c,1,1,-28,-2,26,3:[1:0];5:[1:0],1,1
2,170,14,14.170.a.c,1,1,-16,0,16,3:[1:0];5:[1:0],1,1
2,170,14,14.170.a.c,1,1,-10,-1,9,3:[1:0];5:[1:0],1,1
2,170,14,14.170.a.c,1,1,-33,-3,30,3:[1:0];5:[1:0],1,1
2,170,14,14.170.a.c,1,1,-23,3,26,3:[1:0];5:[1:0],1,1
2,170,14,14.170.a.c,1,1,-14,5,19,3:[1:0];5:[1:0],1,1
2,170,14,14.170.a.c,1,1,-30,3,33,3:[1:0];5:[1:0],1,1
2,170,14,14.170.a.c,1,1,-34,-2,32,3:[1:0];5:[1:0],1,1
2,170,14,14.170.a.c,1,1,-9,0,9,3:[1:0];5:[1:0],1,1
2,170,14,14.170.a.c,1,1,-17,1,18,3:[1:0];5:[1:0],1,1
2,170,14,14.170.a.c,1,1,-27,-1,26,3:[1:0];5:[1:0],1,1
2,170,14,14.170.a.c,1,1,-26,2,28,3:[1:0];5:[1:0],1,1
2,170,14,14.170.a.c,1,1,-30,1,31,3:[1:0];5:[1:0],1,1
2,170,14,14.170.a.c,1,1,-18,4,22,3:[1:0];5:[1:0],1,1
2,170,14,14.170.a.c,1,1,-14,3,17,3:[1:0];5:[1:0],1,1
2,170,14,14.170.a.c,1,1,-7,4,11,3:[1:0];5:[1:0],1,1
2,170,14,14.170.a.c,1,1,-23,-1,22,3:[1:0];5:[1:0],1,1
2,170,14,14.170.a.c,1,1,-5,-1,4,3:[1:0];5:[1:0],1,1
7,170,14,14.170.a.c,5,-1,-56,1,57,3:[1:3];5:[1:1];11:[1:2],1,1
7,170,14,14.170.a.c,5,-1,-14,0,14,3:[1:3];5:[1:1];11:[1:2],1,1
7,170,14,14.170.a.c,5,-1,-31,0,31,3:[1:3];5:[1:1];11:[1:2],1,1
7,170,14,14.170.a.c,5,-1,-43,2,45,3:[1:3];5:[1:1];11:[1:2],1,1
7,170,14,14.170.a.c,5,-1,-2,1,3,3:[1:3];5:[1:1];11:[1:2],1,1
7,170,14,14.170.a.c,5,-1,-62,1,63,3:[1:3];5:[1:1];11:[1:2],1,1
7,170,14,14.170.a.c,5,-1,-24,1,25,3:[1:3];5:[1:1];11:[1:2],1,1
7,170,14,14.170.a.c,5,-1,-20,1,21,3:[1:3];5:[1:1];11:[1:2],1,1
7,170,14,14.170.a.c,5,-1,-38,2,40,3:[1:3];5:[1:1];11:[1:2],1,1
7,170,14,14.170.a.c,5,-1,-6,2,8,3:[1:3];5:[1:1];11:[1:2],1,1
7,170,14,14.170.a.c,5,-1,-49,2,51,3:[1:3];5:[1:1];11:[1:2],1,1
7,170,14,14.170.a.c,5,-1,-22,1,23,3:[1:4];5:[1:6];11:[1:2],1,1
7,170,14,14.170.a.c,5,-1,-52,2,54,3:[1:4];5:[1:6];11:[1:2],1,1
7,170,14,14.170.a.c,5,-1,-9,2,11,3:[1:4];5:[1:6];11:[1:2],1,1
7,170,14,14.170.a.c,5,-1,-35,1,36,3:[1:4];5:[1:6];11:[1:2],1,1
7,170,14,14.170.a.c,5,-1,-27,1,28,3:[1:4];5:[1:6];11:[1:2],1,1
7,170,14,14.170.a.c,5,-1,-17,1,18,3:[1:4];5:[1:6];11:[1:2],1,1
7,170,14,14.170.a.c,5,-1,-59,2,61,3:[1:4];5:[1:6];11:[1:2],1,1
7,170,14,14.170.a.c,5,-1,-41,2,43,3:[1:4];5:[1:6];11:[1:2],1,1
7,170,14,14.170.a.c,5,-1,-3,2,5,3:[1:4];5:[1:6];11:[1:2],1,1
7,170,14,14.170.a.c,5,-1,-45,2,47,3:[1:4];5:[1:6];11:[1:2],1,1
2,160,14,14.160.a.b,-3,-1,-14,0,14,3:[1:0];5:[1:0],1,2
2,160,14,14.160.a.b,-3,-1,-30,-2,28,3:[1:0];5:[1:0],1,2
2,160,14,14.160.a.b,-3,-1,-2,2,4,3:[1:0];5:[1:0],1,1
2,160,14,14.160.a.b,-3,-1,-24,-3,21,3:[1:0];5:[1:0],1,1
2,160,14,14.160.a.b,-3,-1,-20,-1,19,3:[1:0];5:[1:0],1,1
2,160,14,14.160.a.b,-3,-1,-21,5,26,3:[1:0];5:[1:0],1,1
2,160,14,14.160.a.b,-3,-1,-30,1,31,3:[1:0];5:[1:0],1,2
2,160,14,14.160.a.b,-3,-1,-14,3,17,3:[1:0];5:[1:0],1,2
2,160,14,14.160.a.b,-3,-1,-5,-2,3,3:[1:0];5:[1:0],1,1
2,160,14,14.160.a.b,-3,-1,-23,-3,20,3:[1:0];5:[1:0],1,1
2,160,14,14.160.a.b,-3,-1,-26,1,27,3:[1:0];5:[1:0],2,1
2,160,14,14.160.a.b,-3,-1,-18,3,21,3:[1:0];5:[1:0],2,1
2,160,14,14.160.a.b,-3,-1,-7,3,10,3:[1:0];5:[1:0],2,1
7,160,14,14.160.a.b,-15,-1,-22,2,24,3:[1:1];5:[1:0];11:[1:0],1,1
7,160,14,14.160.a.b,-15,-1,-28,-1,27,3:[1:1];5:[1:0];11:[1:0],1,1
7,160,14,14.160.a.b,-15,-1,-59,0,59,3:[1:1];5:[1:0];11:[1:0],1,1
7,160,14,14.160.a.b,-15,-1,-17,-1,16,3:[1:1];5:[1:0];11:[1:0],1,1
7,160,14,14.160.a.b,-15,-1,-41,2,43,3:[1:1];5:[1:0];11:[1:0],1,1
7,160,14,14.160.a.b,-15,-1,-3,2,5,3:[1:1];5:[1:0];11:[1:0],1,1
7,160,14,14.160.a.b,-15,-1,-45,2,47,3:[1:1];5:[1:0];11:[1:0],1,1
7,160,14,14.160.a.b,-15,-1,-34,2,36,3:[1:1];5:[1:0];11:[1:0],1,1
7,160,14,14.160.a.b,-15,-1,-10,2,12,3:[1:1];5:[1:0];11:[1:0],1,1
7,160,14,14.160.a.b,-15,-1,-53,2,55,3:[1:1];5:[1:0];11:[1:0],1,1
7,160,14,14.160.a.b,-15,-1,-2,-2,0,3:[1:6];5:[1:0];11:[1:0],1,1
7,160,14,14.160.a.b,-15,-1,-43,-1,42,3:[1:6];5:[1:0];11:[1:0],1,1
7,160,14,14.160.a.b,-15,-1,-32,-1,31,3:[1:6];5:[1:0];11:[1:0],1,1
7,160,14,14.160.a.b,-15,-1,-12,0,12,3:[1:6];5:[1:0];11:[1:0],1,1
7,160,14,14.160.a.b,-15,-1,-55,0,55,3:[1:6];5:[1:0];11:[1:0],1,1
7,160,14,14.160.a.b,-15,-1,-25,-1,24,3:[1:6];5:[1:0];11:[1:0],1,1
7,160,14,14.160.a.b,-15,-1,-20,-1,19,3:[1:6];5:[1:0];11:[1:0],1,1
7,160,14,14.160.a.b,-15,-1,-48,0,48,3:[1:6];5:[1:0];11:[1:0],1,1
7,160,14,14.160.a.b,-15,-1,-6,0,6,3:[1:6];5:[1:0];11:[1:0],1,1
7,160,14,14.160.a.b,-15,-1,-38,0,38,3:[1:6];5:[1:0];11:[1:0],1,1
2,160,14,14.160.a.d,-15,1,-5,1,6,3:[1:0];5:[1:0],1,1
2,160,14,14.160.a.d,-15,1,-23,0,23,3:[1:0];5:[1:0],1,1
2,160,14,14.160.a.d,-15,1,-30,4,34,3:[1:0];5:[1:0],1,1
2,160,14,14.160.a.d,-15,1,-14,6,20,3:[1:0];5:[1:0],1,1
2,160,14,14.160.a.d,-15,1,-18,12,30,3:[1:0];5:[1:0],1,1
2,160,14,14.160.a.d,-15,1,-26,10,36,3:[1:0];5:[1:0],1,1
2,160,14,14.160.a.d,-15,1,-7,12,19,3:[1:0];5:[1:0],1,1
2,160,14,14.160.a.d,-15,1,-24,-2,22,3:[1:0];5:[1:0],1,1
2,160,14,14.160.a.d,-15,1,-20,0,20,3:[1:0];5:[1:0],1,1
2,160,14,14.160.a.d,-15,1,-2,3,5,3:[1:0];5:[1:0],1,1
2,160,14,14.160.a.d,-15,1,-30,-1,29,3:[1:0];5:[1:0],1,2
2,160,14,14.160.a.d,-15,1,-14,1,15,3:[1:0];5:[1:0],1,2
2,160,14,14.160.a.d,-15,1,-5,-3,2,3:[1:0];5:[1:0],1,1
2,160,14,14.160.a.d,-15,1,-21,0,21,3:[1:0];5:[1:0],1,1
2,160,14,14.160.a.d,-15,1,-14,0,14,3:[1:0];5:[1:0],1,1
2,160,14,14.160.a.d,-15,1,-30,-2,28,3:[1:0];5:[1:0],1,1
2,160,14,14.160.a.d,-15,1,-18,0,18,3:[1:0];5:[1:0],1,1
2,160,14,14.160.a.d,-15,1,-26,-2,24,3:[1:0];5:[1:0],1,1
2,160,14,14.160.a.d,-15,1,-7,0,7,3:[1:0];5:[1:0],1,1
7,160,14,14.160.a.d,-3,1,-2,-1,1,3:[1:2];5:[1:5];11:[1:1],1,1
7,160,14,14.160.a.d,-3,1,-43,0,43,3:[1:2];5:[1:5];11:[1:1],1,1
7,160,14,14.160.a.d,-3,1,-38,1,39,3:[1:2];5:[1:5];11:[1:1],1,1
7,160,14,14.160.a.d,-3,1,-6,1,7,3:[1:2];5:[1:5];11:[1:1],1,1
7,160,14,14.160.a.d,-3,1,-48,1,49,3:[1:2];5:[1:5];11:[1:1],1,1
7,160,14,14.160.a.d,-3,1,-61,0,61,3:[1:2];5:[1:5];11:[1:1],1,1
7,160,14,14.160.a.d,-3,1,-19,-1,18,3:[1:2];5:[1:5];11:[1:1],1,1
7,160,14,14.160.a.d,-3,1,-26,-1,25,3:[1:2];5:[1:5];11:[1:1],1,1
7,160,14,14.160.a.d,-3,1,-13,0,13,3:[1:2];5:[1:5];11:[1:1],1,1
7,160,14,14.160.a.d,-3,1,-31,-1,30,3:[1:2];5:[1:5];11:[1:1],1,1
7,160,14,14.160.a.d,-3,1,-56,0,56,3:[1:2];5:[1:5];11:[1:1],1,1
7,160,14,14.160.a.d,-3,1,-22,1,23,3:[1:5];5:[1:2];11:[1:1],1,1
7,160,14,14.160.a.d,-3,1,-9,1,10,3:[1:5];5:[1:2];11:[1:1],1,1
7,160,14,14.160.a.d,-3,1,-35,1,36,3:[1:5];5:[1:2];11:[1:1],1,1
7,160,14,14.160.a.d,-3,1,-51,1,52,3:[1:5];5:[1:2];11:[1:1],1,1
7,160,14,14.160.a.d,-3,1,-46,0,46,3:[1:5];5:[1:2];11:[1:1],1,1
7,160,14,14.160.a.d,-3,1,-4,0,4,3:[1:5];5:[1:2];11:[1:1],1,1
7,160,14,14.160.a.d,-3,1,-40,0,40,3:[1:5];5:[1:2];11:[1:1],1,1
7,160,14,14.160.a.d,-3,1,-17,-2,15,3:[1:5];5:[1:2];11:[1:1],1,1
7,160,14,14.160.a.d,-3,1,-59,-1,58,3:[1:5];5:[1:2];11:[1:1],1,1
7,160,14,14.160.a.d,-3,1,-28,-2,26,3:[1:5];5:[1:2];11:[1:1],1,1
2,162,14,14.162.a.b,29,-1,-14,8,22,3:[1:0];5:[1:0],1,2
2,162,14,14.162.a.b,29,-1,-30,6,36,3:[1:0];5:[1:0],1,2
2,162,14,14.162.a.b,29,-1,-2,10,12,3:[1:0];5:[1:0],1,1
2,162,14,14.162.a.b,29,-1,-20,7,27,3:[1:0];5:[1:0],1,1
2,162,14,14.162.a.b,29,-1,-24,5,29,3:[1:0];5:[1:0],1,1
2,162,14,14.162.a.b,29,-1,-23,4,27,3:[1:0];5:[1:0],1,1
2,162,14,14.162.a.b,29,-1,-5,5,10,3:[1:0];5:[1:0],1,1
2,162,14,14.162.a.b,29,-1,-14,10,24,3:[1:0];5:[1:0],1,2
2,162,14,14.162.a.b,29,-1,-30,8,38,3:[1:0];5:[1:0],1,2
2,162,14,14.162.a.b,29,-1,-21,12,33,3:[1:0];5:[1:0],1,1
2,162,14,14.162.a.b,29,-1,-18,10,28,3:[1:0];5:[1:0],2,1
2,162,14,14.162.a.b,29,-1,-26,8,34,3:[1:0];5:[1:0],2,1
2,162,14,14.162.a.b,29,-1,-7,10,17,3:[1:0];5:[1:0],2,1
7,162,14,14.162.a.b,17,-1,-28,-2,26,3:[1:3];5:[1:0];11:[1:0],1,1
7,162,14,14.162.a.b,17,-1,-17,-2,15,3:[1:3];5:[1:0];11:[1:0],1,1
7,162,14,14.162.a.b,17,-1,-59,-1,58,3:[1:3];5:[1:0];11:[1:0],1,1
7,162,14,14.162.a.b,17,-1,-34,1,35,3:[1:3];5:[1:0];11:[1:0],1,1
7,162,14,14.162.a.b,17,-1,-10,1,11,3:[1:3];5:[1:0];11:[1:0],1,1
7,162,14,14.162.a.b,17,-1,-53,1,54,3:[1:3];5:[1:0];11:[1:0],1,1
7,162,14,14.162.a.b,17,-1,-4,-1,3,3:[1:3];5:[1:0];11:[1:0],1,1
7,162,14,14.162.a.b,17,-1,-46,-1,45,3:[1:3];5:[1:0];11:[1:0],1,1
7,162,14,14.162.a.b,17,-1,-40,-1,39,3:[1:3];5:[1:0];11:[1:0],1,1
7,162,14,14.162.a.b,17,-1,-22,1,23,3:[1:3];5:[1:0];11:[1:0],1,1
7,162,14,14.162.a.b,17,-1,-43,5,48,3:[1:4];5:[1:0];11:[1:0],1,1
7,162,14,14.162.a.b,17,-1,-61,6,67,3:[1:4];5:[1:0];11:[1:0],1,1
7,162,14,14.162.a.b,17,-1,-26,7,33,3:[1:4];5:[1:0];11:[1:0],1,1
7,162,14,14.162.a.b,17,-1,-19,5,24,3:[1:4];5:[1:0];11:[1:0],1,1
7,162,14,14.162.a.b,17,-1,-55,4,59,3:[1:4];5:[1:0];11:[1:0],1,1
7,162,14,14.162.a.b,17,-1,-32,3,35,3:[1:4];5:[1:0];11:[1:0],1,1
7,162,14,14.162.a.b,17,-1,-12,4,16,3:[1:4];5:[1:0];11:[1:0],1,1
7,162,14,14.162.a.b,17,-1,-38,4,42,3:[1:4];5:[1:0];11:[1:0],1,1
7,162,14,14.162.a.b,17,-1,-6,4,10,3:[1:4];5:[1:0];11:[1:0],1,1
7,162,14,14.162.a.b,17,-1,-48,4,52,3:[1:4];5:[1:0];11:[1:0],1,1
2,162,14,14.162.a.d,5,-1,-21,5,26,3:[1:0];5:[1:0],1,1
2,162,14,14.162.a.d,5,-1,-5,2,7,3:[1:0];5:[1:0],1,1
2,162,14,14.162.a.d,5,-1,-30,3,33,3:[1:0];5:[1:0],1,1
2,162,14,14.162.a.d,5,-1,-14,5,19,3:[1:0];5:[1:0],1,1
