p,Nnew,k,LMFDB_label,sLinv,sLderiv,sLval,twist,ap_sign,rhobar,epp,fpp
13,13,104,13.104.a.a,-40,1,41,-3,1,2:[1:1];3:[1:9];5:[1:4];7:[1:6];11:[1:10],1,1
13,13,98,13.98.a.a,-24,2,26,5,-1,2:[1:10];3:[1:9];5:[1:7];7:[1:5];11:[1:1],1,1
13,13,90,13.90.a.b,-32,3,35,12,1,2:[1:8];3:[1:7];5:[1:7];7:[1:10];11:[1:12],1,1
13,13,92,13.92.a.b,-7,1,8,-7,-1,2:[1:2];3:[1:9];5:[1:4];7:[1:12];11:[1:5],1,1
13,13,90,13.90.a.b,-6,0,6,12,1,2:[1:10];3:[1:8];5:[1:9];7:[1:0];11:[1:0],1,1
13,13,100,13.100.a.a,-30,1,31,-3,1,2:[1:8];3:[1:7];5:[1:6];7:[1:0];11:[1:0],1,1
13,13,92,13.92.a.b,-31,0,31,-7,-1,2:[1:2];3:[1:9];5:[1:4];7:[1:12];11:[1:5],1,1
13,13,98,13.98.a.a,-36,2,38,5,-1,2:[1:10];3:[1:9];5:[1:7];7:[1:5];11:[1:1],1,1
13,13,90,13.90.a.b,-31,-1,30,12,1,2:[1:10];3:[1:8];5:[1:9];7:[1:0];11:[1:0],1,2
13,13,104,13.104.a.a,-32,1,33,-3,1,2:[1:1];3:[1:9];5:[1:4];7:[1:6];11:[1:10],1,1
13,13,92,13.92.a.b,-30,-1,29,-7,-1,2:[1:3];3:[1:8];5:[1:9];7:[1:5];11:[1:2],1,1
13,13,98,13.98.a.a,-12,2,14,5,-1,2:[1:10];3:[1:9];5:[1:7];7:[1:5];11:[1:1],1,1
13,13,100,13.100.a.a,-30,1,31,-3,1,2:[1:8];3:[1:7];5:[1:6];7:[1:0];11:[1:0],1,1
13,13,90,13.90.a.b,-18,1,19,12,1,2:[1:10];3:[1:8];5:[1:9];7:[1:0];11:[1:0],1,1
13,13,92,13.92.a.b,-20,1,21,-7,-1,2:[1:3];3:[1:8];5:[1:9];7:[1:5];11:[1:2],1,1
13,13,90,13.90.a.b,-19,1,20,12,1,2:[1:10];3:[1:8];5:[1:9];7:[1:0];11:[1:0],1,1
13,13,98,13.98.a.a,-32,0,32,5,-1,2:[1:11];3:[1:8];5:[1:7];7:[1:12];11:[1:10],1,1
13,13,92,13.92.a.b,-32,-1,31,-7,-1,2:[1:3];3:[1:8];5:[1:9];7:[1:5];11:[1:2],1,1
13,13,104,13.104.a.a,-13,5,18,-3,1,2:[1:2];3:[1:9];5:[1:4];7:[1:12];11:[1:5],1,1
13,13,100,13.100.a.a,-18,1,19,-3,1,2:[1:8];3:[1:7];5:[1:6];7:[1:0];11:[1:0],1,1
13,13,90,13.90.a.b,-7,0,7,12,1,2:[1:10];3:[1:8];5:[1:9];7:[1:0];11:[1:0],1,1
13,13,98,13.98.a.a,-41,1,42,5,-1,2:[1:11];3:[1:8];5:[1:7];7:[1:12];11:[1:10],1,1
13,13,92,13.92.a.b,-8,1,9,-7,-1,2:[1:3];3:[1:8];5:[1:9];7:[1:5];11:[1:2],1,1
13,13,90,13.90.a.b,-1,1,2,12,1,2:[1:12];3:[1:3];5:[1:7];7:[1:2];11:[1:9],1,1
13,13,98,13.98.a.a,-20,1,21,5,-1,2:[1:11];3:[1:8];5:[1:7];7:[1:12];11:[1:10],1,1
13,13,100,13.100.a.a,-6,1,7,-3,1,2:[1:8];3:[1:7];5:[1:6];7:[1:0];11:[1:0],1,1
13,13,90,13.90.a.b,-12,2,14,12,1,2:[1:12];3:[1:3];5:[1:7];7:[1:2];11:[1:9],1,1
13,13,92,13.92.a.b,-16,1,17,-7,-1,2:[1:3];3:[1:8];5:[1:9];7:[1:5];11:[1:2],1,1
13,13,104,13.104.a.a,-25,4,29,-3,1,2:[1:2];3:[1:9];5:[1:4];7:[1:12];11:[1:5],1,1
13,13,90,13.90.a.b,-24,4,28,12,1,2:[1:12];3:[1:3];5:[1:7];7:[1:2];11:[1:9],1,1
13,13,98,13.98.a.a,-29,0,29,5,-1,2:[1:11];3:[1:8];5:[1:7];7:[1:12];11:[1:10],1,1
13,13,92,13.92.a.b,-4,1,5,-7,-1,2:[1:3];3:[1:8];5:[1:9];7:[1:5];11:[1:2],1,1
13,13,102,13.102.a.a,-25,1,26,5,-1,2:[1:1];3:[1:3];5:[1:6];7:[1:11];11:[1:4],1,1
13,13,100,13.100.a.a,-42,1,43,-3,1,2:[1:8];3:[1:7];5:[1:6];7:[1:0];11:[1:0],1,1
13,13,90,13.90.a.b,-36,2,38,12,1,2:[1:12];3:[1:3];5:[1:7];7:[1:2];11:[1:9],1,1
13,13,98,13.98.a.a,-7,1,8,5,-1,2:[1:11];3:[1:8];5:[1:7];7:[1:12];11:[1:10],1,1
13,13,92,13.92.a.b,-12,1,13,-7,-1,2:[1:6];3:[1:11];5:[1:7];7:[1:0];11:[1:0],1,2
13,13,104,13.104.a.a,-37,4,41,-3,1,2:[1:2];3:[1:9];5:[1:4];7:[1:12];11:[1:5],1,1
13,13,92,13.92.a.b,-36,1,37,-7,-1,2:[1:6];3:[1:11];5:[1:7];7:[1:0];11:[1:0],1,2
13,13,98,13.98.a.a,-17,1,18,5,-1,2:[1:11];3:[1:8];5:[1:7];7:[1:12];11:[1:10],1,1
13,13,100,13.100.a.a,-6,1,7,-3,1,2:[1:8];3:[1:7];5:[1:6];7:[1:0];11:[1:0],1,1
13,13,102,13.102.a.a,-12,2,14,5,-1,2:[1:1];3:[1:3];5:[1:6];7:[1:11];11:[1:4],1,1
13,13,92,13.92.a.b,-24,1,25,-7,-1,2:[1:6];3:[1:11];5:[1:7];7:[1:0];11:[1:0],1,2
13,13,98,13.98.a.a,-5,1,6,5,-1,2:[1:11];3:[1:8];5:[1:7];7:[1:12];11:[1:10],1,1
13,13,104,13.104.a.a,-38,0,38,-3,1,2:[1:3];3:[1:8];5:[1:9];7:[1:5];11:[1:2],1,1
13,13,100,13.100.a.a,-19,0,19,-3,1,2:[1:9];3:[1:11];5:[1:9];7:[1:6];11:[1:6],1,1
13,13,92,13.92.a.b,-1,0,1,-7,-1,2:[1:6];3:[1:11];5:[1:7];7:[1:0];11:[1:0],1,1
13,13,102,13.102.a.a,-37,1,38,5,-1,2:[1:1];3:[1:3];5:[1:6];7:[1:11];11:[1:4],1,1
13,13,92,13.92.a.b,-19,2,21,-7,-1,2:[1:7];3:[1:11];5:[1:6];7:[1:0];11:[1:0],1,2
13,13,100,13.100.a.a,-29,0,29,-3,1,2:[1:9];3:[1:11];5:[1:9];7:[1:6];11:[1:6],1,1
13,13,104,13.104.a.a,-26,0,26,-3,1,2:[1:3];3:[1:8];5:[1:9];7:[1:5];11:[1:2],1,1
13,13,92,13.92.a.b,-31,0,31,-7,-1,2:[1:7];3:[1:11];5:[1:6];7:[1:0];11:[1:0],1,2
13,13,102,13.102.a.a,-30,0,30,5,-1,2:[1:3];3:[1:8];5:[1:4];7:[1:0];11:[1:0],1,2
13,13,100,13.100.a.a,-41,1,42,-3,1,2:[1:9];3:[1:11];5:[1:9];7:[1:6];11:[1:6],1,1
13,13,92,13.92.a.b,-7,1,8,-7,-1,2:[1:7];3:[1:11];5:[1:6];7:[1:0];11:[1:0],1,1
13,13,104,13.104.a.a,-36,0,36,-3,1,2:[1:3];3:[1:8];5:[1:9];7:[1:5];11:[1:2],1,1
13,13,102,13.102.a.a,-18,0,18,5,-1,2:[1:3];3:[1:8];5:[1:4];7:[1:0];11:[1:0],1,2
13,13,92,13.92.a.b,-5,1,6,-7,-1,2:[1:7];3:[1:11];5:[1:6];7:[1:0];11:[1:0],1,1
13,13,100,13.100.a.a,-32,0,32,-3,1,2:[1:9];3:[1:11];5:[1:9];7:[1:6];11:[1:6],1,1
13,13,92,13.92.a.b,-37,1,38,-7,-1,2:[1:10];3:[1:8];5:[1:4];7:[1:8];11:[1:11],1,1
13,13,102,13.102.a.a,-6,0,6,5,-1,2:[1:3];3:[1:8];5:[1:4];7:[1:0];11:[1:0],1,2
13,13,92,13.92.a.b,-13,1,14,-7,-1,2:[1:10];3:[1:8];5:[1:4];7:[1:8];11:[1:11],1,1
13,13,104,13.104.a.a,-2,1,3,-3,1,2:[1:3];3:[1:8];5:[1:9];7:[1:5];11:[1:2],1,1
13,13,100,13.100.a.a,-17,0,17,-3,1,2:[1:9];3:[1:11];5:[1:9];7:[1:6];11:[1:6],1,1
13,13,92,13.92.a.b,-23,1,24,-7,-1,2:[1:10];3:[1:8];5:[1:4];7:[1:8];11:[1:11],1,1
13,13,102,13.102.a.a,-42,0,42,5,-1,2:[1:3];3:[1:8];5:[1:4];7:[1:0];11:[1:0],1,2
13,13,100,13.100.a.a,-7,0,7,-3,1,2:[1:9];3:[1:11];5:[1:9];7:[1:6];11:[1:6],1,1
13,13,92,13.92.a.b,-1,1,2,-7,-1,2:[1:10];3:[1:8];5:[1:4];7:[1:8];11:[1:11],1,1
13,13,104,13.104.a.a,-10,1,11,-3,1,2:[1:3];3:[1:8];5:[1:9];7:[1:5];11:[1:2],1,1
13,13,92,13.92.a.b,-11,1,12,-7,-1,2:[1:10];3:[1:8];5:[1:4];7:[1:8];11:[1:11],1,1
13,13,100,13.100.a.a,-5,0,5,-3,1,2:[1:9];3:[1:11];5:[1:9];7:[1:6];11:[1:6],1,1
13,13,102,13.102.a.a,-7,1,8,5,-1,2:[1:5];3:[1:7];5:[1:6];7:[1:3];11:[1:1],1,1
13,13,92,13.92.a.b,-25,1,26,-7,-1,2:[1:10];3:[1:8];5:[1:4];7:[1:8];11:[1:11],1,1
13,13,104,13.104.a.a,-23,1,24,-3,1,2:[1:3];3:[1:8];5:[1:9];7:[1:5];11:[1:2],1,1
13,13,92,13.92.a.b,-35,1,36,-7,-1,2:[1:10];3:[1:8];5:[1:4];7:[1:8];11:[1:11],1,1
13,13,100,13.100.a.a,-4,1,5,-3,1,2:[1:10];3:[1:1];5:[1:9];7:[1:11];11:[1:9],1,1
13,13,102,13.102.a.a,-17,1,18,5,-1,2:[1:5];3:[1:7];5:[1:6];7:[1:3];11:[1:1],1,1
13,13,92,13.92.a.b,-1,0,1,-7,-1,2:[1:11];3:[1:9];5:[1:9];7:[1:1];11:[1:8],1,1
13,13,104,13.104.a.a,-14,1,15,-3,1,2:[1:3];3:[1:8];5:[1:9];7:[1:5];11:[1:2],1,1
13,13,100,13.100.a.a,-33,0,33,-3,1,2:[1:10];3:[1:1];5:[1:9];7:[1:11];11:[1:9],1,1
13,13,92,13.92.a.b,-12,1,13,-7,-1,2:[1:11];3:[1:9];5:[1:9];7:[1:1];11:[1:8],1,1
13,13,102,13.102.a.a,-29,1,30,5,-1,2:[1:5];3:[1:7];5:[1:6];7:[1:3];11:[1:1],1,1
13,13,92,13.92.a.b,-36,1,37,-7,-1,2:[1:11];3:[1:9];5:[1:9];7:[1:1];11:[1:8],1,1
13,13,94,13.94.a.b,-18,0,18,12,1,2:[1:1];3:[1:7];5:[1:4];7:[1:0];11:[1:0],1,1
13,13,100,13.100.a.a,-21,1,22,-3,1,2:[1:10];3:[1:1];5:[1:9];7:[1:11];11:[1:9],1,1
13,13,104,13.104.a.a,-42,1,43,-3,1,2:[1:6];3:[1:11];5:[1:7];7:[1:0];11:[1:0],1,2
13,13,92,13.92.a.b,-24,1,25,-7,-1,2:[1:11];3:[1:9];5:[1:9];7:[1:1];11:[1:8],1,1
13,13,94,13.94.a.b,-31,-1,30,12,1,2:[1:1];3:[1:7];5:[1:4];7:[1:0];11:[1:0],1,2
13,13,102,13.102.a.a,-19,1,20,5,-1,2:[1:5];3:[1:7];5:[1:6];7:[1:3];11:[1:1],1,1
13,13,92,13.92.a.b,-27,1,28,-7,-1,2:[1:12];3:[1:9];5:[1:9];7:[1:7];11:[1:3],1,1
13,13,100,13.100.a.a,-40,1,41,-3,1,2:[1:10];3:[1:1];5:[1:9];7:[1:11];11:[1:9],1,1
13,13,94,13.94.a.b,-19,0,19,12,1,2:[1:1];3:[1:7];5:[1:4];7:[1:0];11:[1:0],1,1
13,13,92,13.92.a.b,-15,1,16,-7,-1,2:[1:12];3:[1:9];5:[1:9];7:[1:7];11:[1:3],1,1
13,13,104,13.104.a.a,-6,1,7,-3,1,2:[1:6];3:[1:11];5:[1:7];7:[1:0];11:[1:0],1,2
13,13,102,13.102.a.a,-5,1,6,5,-1,2:[1:5];3:[1:7];5:[1:6];7:[1:3];11:[1:1],1,1
13,13,94,13.94.a.b,-7,-1,6,12,1,2:[1:1];3:[1:7];5:[1:4];7:[1:0];11:[1:0],1,1
13,13,100,13.100.a.a,-28,0,28,-3,1,2:[1:10];3:[1:1];5:[1:9];7:[1:11];11:[1:9],1,1
13,13,92,13.92.a.b,-33,1,34,-7,-1,2:[1:12];3:[1:9];5:[1:9];7:[1:7];11:[1:3],1,1
13,13,94,13.94.a.b,-6,-1,5,12,1,2:[1:1];3:[1:7];5:[1:4];7:[1:0];11:[1:0],1,1
13,13,92,13.92.a.b,-9,1,10,-7,-1,2:[1:12];3:[1:9];5:[1:9];7:[1:7];11:[1:3],1,1
13,13,104,13.104.a.a,-18,1,19,-3,1,2:[1:6];3:[1:11];5:[1:7];7:[1:0];11:[1:0],1,1
13,13,102,13.102.a.a,-31,1,32,5,-1,2:[1:5];3:[1:7];5:[1:6];7:[1:3];11:[1:1],1,1
13,13,100,13.100.a.a,-8,1,9,-3,1,2:[1:10];3:[1:1];5:[1:9];7:[1:11];11:[1:9],1,1
13,13,94,13.94.a.b,-10,1,11,12,1,2:[1:2];3:[1:1];5:[1:7];7:[1:3];11:[1:6],1,1
13,13,92,13.92.a.b,-3,1,4,-7,-1,2:[1:12];3:[1:9];5:[1:9];7:[1:7];11:[1:3],1,1
13,13,92,13.92.a.b,-21,1,22,-7,-1,2:[1:12];3:[1:9];5:[1:9];7:[1:7];11:[1:3],1,1
13,13,100,13.100.a.a,-16,1,17,-3,1,2:[1:10];3:[1:1];5:[1:9];7:[1:11];11:[1:9],1,1
13,13,94,13.94.a.b,-39,1,40,12,1,2:[1:2];3:[1:1];5:[1:7];7:[1:3];11:[1:6],1,1
13,13,102,13.102.a.a,-41,1,42,5,-1,2:[1:5];3:[1:7];5:[1:6];7:[1:3];11:[1:1],1,1
13,13,104,13.104.a.a,-30,1,31,-3,1,2:[1:6];3:[1:11];5:[1:7];7:[1:0];11:[1:0],1,1
13,13,94,13.94.a.b,-34,1,35,12,1,2:[1:2];3:[1:1];5:[1:7];7:[1:3];11:[1:6],1,1
13,13,102,13.102.a.a,-9,1,10,5,-1,2:[1:6];3:[1:3];5:[1:7];7:[1:1];11:[1:5],1,1
13,13,94,13.94.a.b,-22,1,23,12,1,2:[1:2];3:[1:1];5:[1:7];7:[1:3];11:[1:6],1,1
13,13,104,13.104.a.a,-18,1,19,-3,1,2:[1:6];3:[1:11];5:[1:7];7:[1:0];11:[1:0],1,1
13,13,94,13.94.a.b,-14,1,15,12,1,2:[1:2];3:[1:1];5:[1:7];7:[1:3];11:[1:6],1,1
13,13,102,13.102.a.a,-3,1,4,5,-1,2:[1:6];3:[1:3];5:[1:7];7:[1:1];11:[1:5],1,1
13,13,104,13.104.a.a,-30,1,31,-3,1,2:[1:6];3:[1:11];5:[1:7];7:[1:0];11:[1:0],1,1
13,13,94,13.94.a.b,-2,1,3,12,1,2:[1:2];3:[1:1];5:[1:7];7:[1:3];11:[1:6],1,1
13,13,102,13.102.a.a,-27,0,27,5,-1,2:[1:6];3:[1:3];5:[1:7];7:[1:1];11:[1:5],1,1
13,13,94,13.94.a.b,-26,1,27,12,1,2:[1:2];3:[1:1];5:[1:7];7:[1:3];11:[1:6],1,1
13,13,104,13.104.a.a,-25,0,25,-3,1,2:[1:7];3:[1:11];5:[1:6];7:[1:0];11:[1:0],1,2
13,13,94,13.94.a.b,-6,1,7,12,1,2:[1:4];3:[1:1];5:[1:7];7:[1:6];11:[1:3],1,1
13,13,102,13.102.a.a,-39,1,40,5,-1,2:[1:6];3:[1:3];5:[1:7];7:[1:1];11:[1:5],1,1
13,13,94,13.94.a.b,-31,0,31,12,1,2:[1:4];3:[1:1];5:[1:7];7:[1:6];11:[1:3],1,1
13,13,104,13.104.a.a,-37,0,37,-3,1,2:[1:7];3:[1:11];5:[1:6];7:[1:0];11:[1:0],1,2
13,13,94,13.94.a.b,-19,2,21,12,1,2:[1:4];3:[1:1];5:[1:7];7:[1:6];11:[1:3],1,1
13,13,96,13.96.a.b,-11,1,12,-7,-1,2:[1:1];3:[1:7];5:[1:9];7:[1:2];11:[1:5],1,1
13,13,102,13.102.a.a,-22,1,23,5,-1,2:[1:6];3:[1:3];5:[1:7];7:[1:1];11:[1:5],1,1
13,13,96,13.96.a.b,-1,1,2,-7,-1,2:[1:1];3:[1:7];5:[1:9];7:[1:2];11:[1:5],1,1
13,13,94,13.94.a.b,-8,3,11,12,1,2:[1:6];3:[1:11];5:[1:6];7:[1:9];11:[1:9],1,1
13,13,104,13.104.a.a,-1,0,1,-3,1,2:[1:7];3:[1:11];5:[1:6];7:[1:0];11:[1:0],1,1
13,13,102,13.102.a.a,-15,1,16,5,-1,2:[1:6];3:[1:3];5:[1:7];7:[1:1];11:[1:5],1,1
13,13,96,13.96.a.b,-13,1,14,-7,-1,2:[1:1];3:[1:7];5:[1:9];7:[1:2];11:[1:5],1,1
13,13,94,13.94.a.b,-17,3,20,12,1,2:[1:6];3:[1:11];5:[1:6];7:[1:9];11:[1:9],1,1
13,13,96,13.96.a.b,-23,1,24,-7,-1,2:[1:1];3:[1:7];5:[1:9];7:[1:2];11:[1:5],1,1
13,13,94,13.94.a.b,-20,3,23,12,1,2:[1:6];3:[1:11];5:[1:6];7:[1:9];11:[1:9],1,1
13,13,104,13.104.a.a,-13,1,14,-3,1,2:[1:7];3:[1:11];5:[1:6];7:[1:0];11:[1:0],1,1
13,13,102,13.102.a.a,-34,0,34,5,-1,2:[1:6];3:[1:3];5:[1:7];7:[1:1];11:[1:5],1,1
13,13,96,13.96.a.b,-25,1,26,-7,-1,2:[1:1];3:[1:7];5:[1:9];7:[1:2];11:[1:5],1,1
13,13,94,13.94.a.b,-29,2,31,12,1,2:[1:6];3:[1:11];5:[1:6];7:[1:9];11:[1:9],1,1
13,13,96,13.96.a.b,-35,1,36,-7,-1,2:[1:1];3:[1:7];5:[1:9];7:[1:2];11:[1:5],1,1
13,13,94,13.94.a.b,-4,3,7,12,1,2:[1:6];3:[1:11];5:[1:6];7:[1:9];11:[1:9],1,1
13,13,102,13.102.a.a,-4,0,4,5,-1,2:[1:7];3:[1:3];5:[1:6];7:[1:12];11:[1:8],1,1
13,13,104,13.104.a.a,-12,0,12,-3,1,2:[1:7];3:[1:11];5:[1:6];7:[1:0];11:[1:0],1,1
13,13,96,13.96.a.b,-38,1,39,-7,-1,2:[1:1];3:[1:7];5:[1:9];7:[1:2];11:[1:5],1,1
13,13,94,13.94.a.b,-32,2,34,12,1,2:[1:6];3:[1:11];5:[1:6];7:[1:9];11:[1:9],1,1
13,13,96,13.96.a.b,-18,1,19,-7,-1,2:[1:2];3:[1:8];5:[1:7];7:[1:0];11:[1:0],1,1
13,13,102,13.102.a.a,-8,0,8,5,-1,2:[1:7];3:[1:3];5:[1:6];7:[1:12];11:[1:8],1,1
13,13,94,13.94.a.b,-37,1,38,12,1,2:[1:7];3:[1:11];5:[1:7];7:[1:4];11:[1:4],1,1
13,13,104,13.104.a.a,-31,0,31,-3,1,2:[1:10];3:[1:8];5:[1:4];7:[1:8];11:[1:11],1,1
13,13,96,13.96.a.b,-6,1,7,-7,-1,2:[1:2];3:[1:8];5:[1:7];7:[1:0];11:[1:0],1,2
13,13,94,13.94.a.b,-13,1,14,12,1,2:[1:7];3:[1:11];5:[1:7];7:[1:4];11:[1:4],1,1
13,13,102,13.102.a.a,-33,0,33,5,-1,2:[1:7];3:[1:3];5:[1:6];7:[1:12];11:[1:8],1,1
13,13,96,13.96.a.b,-31,0,31,-7,-1,2:[1:2];3:[1:8];5:[1:7];7:[1:0];11:[1:0],1,1
13,13,104,13.104.a.a,-41,0,41,-3,1,2:[1:10];3:[1:8];5:[1:4];7:[1:8];11:[1:11],1,1
13,13,94,13.94.a.b,-23,1,24,12,1,2:[1:7];3:[1:11];5:[1:7];7:[1:4];11:[1:4],1,1
13,13,96,13.96.a.b,-30,0,30,-7,-1,2:[1:2];3:[1:8];5:[1:7];7:[1:0];11:[1:0],1,1
13,13,102,13.102.a.a,-16,0,16,5,-1,2:[1:7];3:[1:3];5:[1:6];7:[1:12];11:[1:8],1,1
13,13,94,13.94.a.b,-35,1,36,12,1,2:[1:7];3:[1:11];5:[1:7];7:[1:4];11:[1:4],1,1
13,13,96,13.96.a.b,-19,1,20,-7,-1,2:[1:2];3:[1:8];5:[1:7];7:[1:0];11:[1:0],1,1
13,13,104,13.104.a.a,-29,0,29,-3,1,2:[1:10];3:[1:8];5:[1:4];7:[1:8];11:[1:11],1,1
13,13,94,13.94.a.b,-25,1,26,12,1,2:[1:7];3:[1:11];5:[1:7];7:[1:4];11:[1:4],1,1
13,13,96,13.96.a.b,-2,1,3,-7,-1,2:[1:4];3:[1:3];5:[1:9];7:[1:8];11:[1:1],1,1
13,13,108,13.108.a.a,-29,1,30,-3,1,2:[1:1];3:[1:7];5:[1:9];7:[1:2];11:[1:5],1,1
13,13,102,13.102.a.a,-20,0,20,5,-1,2:[1:7];3:[1:3];5:[1:6];7:[1:12];11:[1:8],1,1
13,13,94,13.94.a.b,-1,1,2,12,1,2:[1:7];3:[1:11];5:[1:7];7:[1:4];11:[1:4],1,1
13,13,96,13.96.a.b,-27,0,27,-7,-1,2:[1:4];3:[1:3];5:[1:9];7:[1:8];11:[1:1],1,1
13,13,104,13.104.a.a,-19,0,19,-3,1,2:[1:10];3:[1:8];5:[1:4];7:[1:8];11:[1:11],1,1
13,13,106,13.106.a.a,-37,1,38,5,-1,2:[1:1];3:[1:7];5:[1:4];7:[1:0];11:[1:0],1,2
13,13,94,13.94.a.b,-11,1,12,12,1,2:[1:7];3:[1:11];5:[1:7];7:[1:4];11:[1:4],1,1
13,13,102,13.102.a.a,-40,1,41,5,-1,2:[1:7];3:[1:3];5:[1:6];7:[1:12];11:[1:8],1,1
13,13,96,13.96.a.b,-34,0,34,-7,-1,2:[1:4];3:[1:3];5:[1:9];7:[1:8];11:[1:1],1,1
13,13,108,13.108.a.a,-19,1,20,-3,1,2:[1:1];3:[1:7];5:[1:9];7:[1:2];11:[1:5],1,1
13,13,94,13.94.a.b,-24,4,28,12,1,2:[1:9];3:[1:1];5:[1:6];7:[1:7];11:[1:10],1,1
13,13,96,13.96.a.b,-10,1,11,-7,-1,2:[1:4];3:[1:3];5:[1:9];7:[1:8];11:[1:1],1,1
13,13,104,13.104.a.a,-5,0,5,-3,1,2:[1:10];3:[1:8];5:[1:4];7:[1:8];11:[1:11],1,1
13,13,102,13.102.a.a,-28,0,28,5,-1,2:[1:7];3:[1:3];5:[1:6];7:[1:12];11:[1:8],1,1
13,13,106,13.106.a.a,-25,1,26,5,-1,2:[1:1];3:[1:7];5:[1:4];7:[1:0];11:[1:0],1,2
13,13,94,13.94.a.b,-12,2,14,12,1,2:[1:9];3:[1:1];5:[1:6];7:[1:7];11:[1:10],1,1
13,13,96,13.96.a.b,-22,1,23,-7,-1,2:[1:4];3:[1:3];5:[1:9];7:[1:8];11:[1:1],1,1
13,13,108,13.108.a.a,-17,1,18,-3,1,2:[1:1];3:[1:7];5:[1:9];7:[1:2];11:[1:5],1,1
13,13,94,13.94.a.b,-36,2,38,12,1,2:[1:9];3:[1:1];5:[1:6];7:[1:7];11:[1:10],1,1
13,13,96,13.96.a.b,-14,1,15,-7,-1,2:[1:4];3:[1:3];5:[1:9];7:[1:8];11:[1:1],1,1
13,13,104,13.104.a.a,-43,0,43,-3,1,2:[1:10];3:[1:8];5:[1:4];7:[1:8];11:[1:11],1,1
13,13,102,13.102.a.a,-14,1,15,5,-1,2:[1:8];3:[1:7];5:[1:7];7:[1:10];11:[1:12],1,1
13,13,94,13.94.a.b,-1,1,2,12,1,2:[1:9];3:[1:1];5:[1:6];7:[1:7];11:[1:10],1,1
13,13,96,13.96.a.b,-39,1,40,-7,-1,2:[1:4];3:[1:3];5:[1:9];7:[1:8];11:[1:1],1,1
13,13,106,13.106.a.a,-13,0,13,5,-1,2:[1:1];3:[1:7];5:[1:4];7:[1:0];11:[1:0],1,1
13,13,108,13.108.a.a,-7,1,8,-3,1,2:[1:1];3:[1:7];5:[1:9];7:[1:2];11:[1:5],1,1
13,13,96,13.96.a.b,-24,1,25,-7,-1,2:[1:5];3:[1:3];5:[1:4];7:[1:10];11:[1:6],1,1
13,13,94,13.94.a.b,-28,0,28,12,1,2:[1:11];3:[1:1];5:[1:6];7:[1:10];11:[1:7],1,1
13,13,102,13.102.a.a,-23,1,24,5,-1,2:[1:8];3:[1:7];5:[1:7];7:[1:10];11:[1:12],1,1
13,13,104,13.104.a.a,-17,0,17,-3,1,2:[1:10];3:[1:8];5:[1:4];7:[1:8];11:[1:11],1,1
13,13,96,13.96.a.b,-36,1,37,-7,-1,2:[1:5];3:[1:3];5:[1:4];7:[1:10];11:[1:6],1,1
13,13,94,13.94.a.b,-3,1,4,12,1,2:[1:11];3:[1:1];5:[1:6];7:[1:10];11:[1:7],1,1
13,13,106,13.106.a.a,-1,1,2,5,-1,2:[1:1];3:[1:7];5:[1:4];7:[1:0];11:[1:0],1,1
13,13,108,13.108.a.a,-44,0,44,-3,1,2:[1:1];3:[1:7];5:[1:9];7:[1:2];11:[1:5],1,1
13,13,102,13.102.a.a,-38,1,39,5,-1,2:[1:8];3:[1:7];5:[1:7];7:[1:10];11:[1:12],1,1
13,13,96,13.96.a.b,-12,1,13,-7,-1,2:[1:5];3:[1:3];5:[1:4];7:[1:10];11:[1:6],1,1
13,13,94,13.94.a.b,-15,1,16,12,1,2:[1:11];3:[1:1];5:[1:6];7:[1:10];11:[1:7],1,1
13,13,104,13.104.a.a,-7,0,7,-3,1,2:[1:10];3:[1:8];5:[1:4];7:[1:8];11:[1:11],1,1
13,13,96,13.96.a.b,-1,0,1,-7,-1,2:[1:5];3:[1:3];5:[1:4];7:[1:10];11:[1:6],1,1
13,13,94,13.94.a.b,-21,1,22,12,1,2:[1:11];3:[1:1];5:[1:6];7:[1:10];11:[1:7],1,1
13,13,102,13.102.a.a,-26,0,26,5,-1,2:[1:8];3:[1:7];5:[1:7];7:[1:10];11:[1:12],1,1
13,13,106,13.106.a.a,-12,1,13,5,-1,2:[1:1];3:[1:7];5:[1:4];7:[1:0];11:[1:0],1,1
13,13,108,13.108.a.a,-31,1,32,-3,1,2:[1:1];3:[1:7];5:[1:9];7:[1:2];11:[1:5],1,1
13,13,96,13.96.a.b,-18,1,19,-7,-1,2:[1:8];3:[1:3];5:[1:9];7:[1:3];11:[1:7],1,1
13,13,104,13.104.a.a,-42,1,43,-3,1,2:[1:11];3:[1:9];5:[1:9];7:[1:1];11:[1:8],1,1
13,13,94,13.94.a.b,-33,0,33,12,1,2:[1:11];3:[1:1];5:[1:6];7:[1:10];11:[1:7],1,1
13,13,96,13.96.a.b,-6,1,7,-7,-1,2:[1:8];3:[1:3];5:[1:9];7:[1:3];11:[1:7],1,1
13,13,102,13.102.a.a,-35,0,35,5,-1,2:[1:8];3:[1:7];5:[1:7];7:[1:10];11:[1:12],1,1
13,13,94,13.94.a.b,-40,1,41,12,1,2:[1:11];3:[1:1];5:[1:6];7:[1:10];11:[1:7],1,1
13,13,106,13.106.a.a,-16,1,17,5,-1,2:[1:2];3:[1:1];5:[1:7];7:[1:3];11:[1:6],1,1
13,13,96,13.96.a.b,-31,0,31,-7,-1,2:[1:8];3:[1:3];5:[1:9];7:[1:3];11:[1:7],1,1
